"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2018-19","School","611","Bibb County","0298","Miller Magnet Middle School","06,07,08",582,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","0305","Rutland Middle School","06,07,08",821,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","64","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","0307","Price Academy","03,04,05,06,07,08",28,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","0383","Williams Elementary School","KK,01,02,03,04,05",303,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","0386","Southwest High School","09,10,11,12",874,"114","Too Few Students","Too Few Students","Too Few Students","Too Few Students","108","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","72","63","42","37"
"2018-19","School","611","Bibb County","0405","Rosa Taylor Elementary School","PK,KK,01,02,03,04,05",535,"41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","51","20","49"
"2018-19","School","611","Bibb County","0505","Weaver Middle School","06,07,08",940,"36","Too Few Students","Too Few Students","Too Few Students","Too Few Students","33","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","78","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","0605","Heritage Elementary School","PK,KK,01,02,03,04,05",618,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","74","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53"
"2018-19","School","611","Bibb County","0705","Union Elementary School","PK,KK,01,02,03,04,05",452,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","0805","Riley Elementary School","PK,KK,01,02,03,04,05",314,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1005","Brookdale Elementary School","PK,KK,01,02,03,04,05",324,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1050","Alexander II Magnet School","PK,KK,01,02,03,04,05",472,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1054","Bernd Elementary School","PK,KK,01,02,03,04,05",425,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","63","11","37"
"2018-19","School","611","Bibb County","1067","Porter Elementary School","PK,KK,01,02,03,04,05",389,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1105","Springdale Elementary School","PK,KK,01,02,03,04,05",573,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1205","Carter Elementary School","PK,KK,01,02,03,04,05",414,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","84","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","52","12","48"
"2018-19","School","611","Bibb County","1305","Lane Elementary School","PK,KK,01,02,03,04,05",407,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","63","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1306","Martin Luther King Jr Elementary School","PK,KK,01,02,03,04,05",668,"41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","68","13","32"
"2018-19","School","611","Bibb County","1307","Southfield Elementary School","PK,KK,01,02,03,04,05",833,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","67","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","1309","Veterans Elementary School","PK,KK,01,02,03,04,05",747,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","82","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","77","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","2060","Hartley Elementary School","KK,01,02,03,04,05",446,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","3060","Heard Elementary School","PK,KK,01,02,03,04,05",512,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","48","15","71","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","3067","Ingram/Pye Elementary School","PK,KK,01,02,03,04,05",404,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","77","Too Few Students","Too Few Students"
"2018-19","School","611","Bibb County","5050","Appling Middle School","06,07,08",616,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","611","Bibb County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",22966,"1144","Too Few Students","Too Few Students","Too Few Students","Too Few Students","960","84","35","3","19","2","124","11","696","61","448","39"
"2018-19","School","612","Bleckley County","0105","Bleckley County High School","09,10,11,12",678,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","612","Bleckley County","0112","Bleckley Middle School","06,07,08",517,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","612","Bleckley County","0115","Bleckley County Success Academy","06,07,08,09,10,11,12",49,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","612","Bleckley County","0197","Bleckley County Elementary School","03,04,05",589,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","612","Bleckley County","1050","Bleckley County Primary School","PK,KK,01,02",573,"39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","54","19","49","20","51"
"2018-19","District","612","Bleckley County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2406,"58","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","55","31","53","27","47"
"2018-19","School","613","Brantley County","0101","Waynesville Primary School","PK,KK,01,02,03",355,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","100","15","63","Too Few Students","Too Few Students"
