"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2012-13","School","625","Chatham County","0101","Johnson High School","09,10,11,12",887,"145","Too Few Students","Too Few Students","Too Few Students","Too Few Students","136","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","87","60","58","40"
"2012-13","School","625","Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","03,05,06,07,08,11",10,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0109","Coastal Empire Montessori Charter School","PK,KK,01,02,03,04,05",221,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","83","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0115","Woodville-Tompkins Technical and Career High School","09,10,11",205,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0116","Pulaski Elementary SChool","PK,KK,01,02,03,04,05",598,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","57","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","57","13","43"
"2012-13","School","625","Chatham County","0117","New Hampstead High School","09,10,11,12",987,"77","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","26","44","57","33","43"
"2012-13","School","625","Chatham County","0118","Oglethorpe Charter School","06,07,08",462,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0191","East Broad Street School","PK,KK,01,02,03,04,05,06,07,08",592,"57","Too Few Students","Too Few Students","Too Few Students","Too Few Students","55","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","68","18","32"
"2012-13","School","625","Chatham County","0192","Esther F. Garrison School of Visual and Performing Arts","PK,KK,01,02,03,04,05,06,07,08",791,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0194","Georgetown School","PK,KK,01,02,03,04,05,06,07,08",673,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0197","Garden City Elementary School","PK,KK,01,02,03,04,05",703,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","59","11","41"
"2012-13","School","625","Chatham County","0199","West Chatham Middle School","06,07,08",1070,"68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","43","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","40","50","74","18","27"
"2012-13","School","625","Chatham County","0200","West Chatham Elementary School","PK,KK,01,02,03,04,05",755,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","58","11","42"
"2012-13","School","625","Chatham County","0201","DeRenne Middle School","06,07,08",741,"50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","50","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","64","18","36"
"2012-13","School","625","Chatham County","0210","The School of Liberal Studies at Savannah High","09,10,11,12",773,"91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","88","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","58","38","42"
"2012-13","School","625","Chatham County","0211","Godley Station School","PK,KK,01,02,03,04,05,06,07,08",1551,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","30","28","60","19","40"
"2012-13","School","625","Chatham County","0298","Marshpoint Elementary School","PK,KK,01,02,03,04,05",882,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0299","Southwest Middle School","06,07,08",701,"35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","66","12","34"
"2012-13","School","625","Chatham County","0300","Southwest Elementary School","PK,KK,01,02,03,04,05",736,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","70","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0301","Myers Middle School","06,07,08",548,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","83","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0311","Coastal Middle School","06,07,08",764,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","12","86","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0411","Islands High School","09,10,11,12",828,"111","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","85","77","60","54","51","46"
"2012-13","School","625","Chatham County","0499","Savannah Arts Academy","09,10,11,12",774,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","0511","Shuman Elementary School","PK,KK,01,02,03,04,05",729,"50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","43","86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","56","22","44"
"2012-13","School","625","Chatham County","1052","Bartow Elementary School","PK,KK,01,02,03,04,05",612,"53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","66","18","34"
"2012-13","School","625","Chatham County","1056","Gadsden Elementary School","PK,KK,01,02,03,04,05",678,"38","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","50","19","50"
"2012-13","School","625","Chatham County","1058","Heard Elementary School","PK,KK,01,02,03,04,05",505,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","1060","Howard Elementary School","PK,KK,01,02,03,04,05",761,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","625","Chatham County","1070","White Bluff Elementary School","PK,KK,01,02,03,04,05",567,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","57","10","44"
