"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2013-14","School","611","Bibb County","0303","William S. Hutchings Career Center","09,10,11,12",295,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","73"
"2013-14","School","611","Bibb County","0305","Rutland Middle School","06,07,08",942,"40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","63","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","28","22","55","18","45"
"2013-14","School","611","Bibb County","0307","Price Educational Center","04,05,06,07",16,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0383","Williams Elementary School","KK,01,02,03,04,05",282,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0386","Southwest High School","09,10,11,12",930,"82","Too Few Students","Too Few Students","Too Few Students","Too Few Students","76","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","42","51","40","49"
"2013-14","School","611","Bibb County","0405","Rosa Taylor Elementary School","PK,KK,01,02,03,04,05",500,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0407","Macon Behavioral Health System","04,05,06,07,08,09,10,11,12",33,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0505","Weaver Middle School","06,07,08",875,"25","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","80","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0605","Heritage Elementary School","PK,KK,01,02,03,04,05",764,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0705","Union Elementary School","PK,KK,01,02,03,04,05",549,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","0805","Riley Elementary School","PK,KK,01,02,03,04,05",390,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","55"
"2013-14","School","611","Bibb County","0905","Morgan Elementary School","PK,KK,01,02,03,04,05",487,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1005","Brookdale Elementary School","PK,KK,01,02,03,04,05",431,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","81","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1050","Alexander II Magnet School","PK,KK,01,02,03,04,05",586,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1054","Bernd Elementary School","PK,KK,01,02,03,04,05",420,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","67","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1058","King - Danforth Elementary School","PK,KK,01,02,03,04,05",301,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1067","Porter Elementary School","PK,KK,01,02,03,04,05",434,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1105","Springdale Elementary School","PK,KK,01,02,03,04,05",633,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1205","Carter Elementary School","PK,KK,01,02,03,04,05",546,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","80","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","1305","Lane Elementary School","PK,KK,01,02,03,04,05",486,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","75","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","55"
"2013-14","School","611","Bibb County","2060","Hartley Elementary School","KK,01,02,03,04,05",437,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","3060","Heard Elementary School","PK,KK,01,02,03,04,05",539,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","3062","Jones Elementary School","PK,KK,01,02,03,04,05",335,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","3067","Ingram/Pye Elementary School","PK,KK,01,02,03,04,05",637,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","4052","Barden Elementary School","KK,01,02,03,04,05",373,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","5050","Appling Middle School","06,07,08",649,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","5054","Burghard Elementary School","PK,KK,01,02,03,04,05",284,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2013-14","School","611","Bibb County","5067","Rice Elementary School","PK,KK,01,02,03,04,05",476,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
