SCHOOL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,direct_cert_perc
2014,761,Atlanta Public Schools,0212,KIPP Atlanta Collegiate,41
2014,761,Atlanta Public Schools,0213,KIPP Strive Primary,51
2014,761,Atlanta Public Schools,0214,KIPP Vision Primary,65
2014,761,Atlanta Public Schools,0282,Young Middle School,69
2014,761,Atlanta Public Schools,0288,Price Middle School,80
2014,761,Atlanta Public Schools,0296,Perkerson Elementary School,81
2014,761,Atlanta Public Schools,0303,Bolton Academy,46
2014,761,Atlanta Public Schools,0304,Deerwood Academy School,60
2014,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,57
2014,761,Atlanta Public Schools,0306,School of Technology at Carver,70
2014,761,Atlanta Public Schools,0313,Latin Academy Charter School,64
2014,761,Atlanta Public Schools,0314,Westside Atlanta Charter School,35
2014,761,Atlanta Public Schools,0373,King Middle School,75
2014,761,Atlanta Public Schools,0403,APS-Forrest Hills Academey,79
2014,761,Atlanta Public Schools,0406,School of Health Sciences and Research at Carver,69
2014,761,Atlanta Public Schools,0408,South Atlanta School of Computer Animation and Design,68
2014,761,Atlanta Public Schools,0413,Adamsville Primary School,78
2014,761,Atlanta Public Schools,0504,Harper-Archer Middle School,85
2014,761,Atlanta Public Schools,0505,Neighborhood Charter School,7
2014,761,Atlanta Public Schools,0506,The School of the Arts at Carver,70
2014,761,Atlanta Public Schools,0508,"Therrell School of Law, Government and Public Policy",65
2014,761,Atlanta Public Schools,0513,Miles Intermediate School,77
2014,761,Atlanta Public Schools,0604,Bazoline E. Usher/Collier Heights Elmentary School,83
2014,761,Atlanta Public Schools,0605,KIPP West Atlanta Young Scholars Academy,53
2014,761,Atlanta Public Schools,0608,"Therrell School of Engineering, Math, and Science",58
2014,761,Atlanta Public Schools,0613,Woodson Primary School,84
2014,761,Atlanta Public Schools,0708,Therrell School of Health and Science,65
2014,761,Atlanta Public Schools,0713,Grove Park Intermediate School,86
2014,761,Atlanta Public Schools,1052,Bethune Elementary School,87
2014,761,Atlanta Public Schools,1053,Boyd Elementary School,90
2014,761,Atlanta Public Schools,1063,Hutchinson Elementary School,80
2014,761,Atlanta Public Schools,1064,Kimberly Elementary School,78
2014,761,Atlanta Public Schools,1066,Rivers Elementary School,17
2014,761,Atlanta Public Schools,1068,Towns Elementary School,86
2014,761,Atlanta Public Schools,1208,Wesley International Academy Charter Facility,32
2014,761,Atlanta Public Schools,1408,The Best Academy at Benjamin S. Carson,80
2014,761,Atlanta Public Schools,1560,Garden Hills Elementary School,39
2014,761,Atlanta Public Schools,1563,Inman Middle School,31
2014,761,Atlanta Public Schools,1567,Smith Elementary School,10
2014,761,Atlanta Public Schools,1664,Morningside Elementary School,6
2014,761,Atlanta Public Schools,2053,Brandon Elementary School,6
2014,761,Atlanta Public Schools,2057,Connally Elementary School,84
2014,761,Atlanta Public Schools,2062,The John Hope-Charles Walter Hill Elementary Schools,70
2014,761,Atlanta Public Schools,2560,Gideons Elementary School,81
2014,761,Atlanta Public Schools,2563,Jackson Elementary School,4
2014,761,Atlanta Public Schools,2564,Lin Elementary School,7
2014,761,Atlanta Public Schools,2568,Venetian Hills Elementary School,80
2014,761,Atlanta Public Schools,2569,West Manor Elementary School,47
2014,761,Atlanta Public Schools,2664,Crim High School,55
2014,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,56
2014,761,Atlanta Public Schools,3057,Continental Colony Elementary School,74
2014,761,Atlanta Public Schools,3059,Fain Elementary School,89
2014,761,Atlanta Public Schools,3065,Peyton Forest Elementary School,76
2014,761,Atlanta Public Schools,3067,Sutton Middle School,21
2014,761,Atlanta Public Schools,3559,Fickett Elementary School,70
2014,761,Atlanta Public Schools,3566,Scott Elementary School,85
2014,761,Atlanta Public Schools,3569,Whitefoord Elementary School,81
2014,761,Atlanta Public Schools,4056,Cleveland Elementary School,76
2014,761,Atlanta Public Schools,4058,Douglass High School,71
2014,761,Atlanta Public Schools,4063,M. A. Jones Elementary School,78
2014,761,Atlanta Public Schools,4066,Slater Elementary School,84
2014,761,Atlanta Public Schools,4560,Grady High School,29
2014,761,Atlanta Public Schools,5051,Benteen Elementary School,68
2014,761,Atlanta Public Schools,5056,Coan Middle School,71
2014,761,Atlanta Public Schools,5066,D. H. Stanton Elementary School,88
2014,761,Atlanta Public Schools,5067,Thomasville Heights Elementary School,91
2014,761,Atlanta Public Schools,5558,Dunbar Elementary School,81
2014,761,Atlanta Public Schools,5562,Humphries Elementary School,82
2014,761,Atlanta Public Schools,5563,Kennedy Middle School,84
2014,761,Atlanta Public Schools,5566,F. L. Stanton Elementary School,85
2014,761,Atlanta Public Schools,5567,Toomer Elementary School,61
2014,763,Bremen City,0110,Bremen 4th & 5th Grade Academy,17
2014,763,Bremen City,0201,Bremen High School,12
2014,763,Bremen City,0209,Bremen Middle School,16
2014,763,Bremen City,2050,Jones Elementary School,22
2014,764,Buford City,0100,Buford Academy,27
2014,764,Buford City,0104,Buford Middle School,19
2014,764,Buford City,0191,Buford High School,12
2014,764,Buford City,0196,Buford Elementary School,30
2014,765,Calhoun City,0205,Calhoun Middle School,28
2014,765,Calhoun City,0305,Calhoun Primary School,38
2014,765,Calhoun City,0405,Calhoun Elementary School,35
2014,765,Calhoun City,3050,Calhoun High School,20
2014,766,Carrollton City,0106,Carrollton Middle-Upper Elementary School,33
2014,766,Carrollton City,0193,Carrollton Elementary School,46
2014,766,Carrollton City,1050,Carrollton High School,25
2014,766,Carrollton City,1550,Carrollton Jr. High School,28
2014,767,Cartersville City,0177,Cartersville Primary School,44
2014,767,Cartersville City,0191,Cartersville Elementary School,38
2014,767,Cartersville City,0277,Cartersville Middle School,31
2014,767,Cartersville City,2050,Cartersville High School,20
2014,769,Chickamauga City,0111,Gordon Lee Middle School,11
2014,769,Chickamauga City,0211,Gordon Lee High School,9
2014,769,Chickamauga City,1050,Chickamauga Elementary School,13
2014,771,Commerce City,0104,Commerce Primary,40
2014,771,Commerce City,0105,Commerce Middle School,33
2014,771,Commerce City,0112,Commerce High School,25
2014,771,Commerce City,1050,Commerce Elementary School,35
2014,772,Dalton City,0101,Park Creek Elementary School,41
2014,772,Dalton City,0105,Blue Ridge Elementary School,48
2014,772,Dalton City,0110,Morris Innovative High School,33
2014,772,Dalton City,0173,Westwood Elementary School,28
2014,772,Dalton City,0201,Dalton Middle School,32
2014,772,Dalton City,0301,City Park Elementary School,45
2014,772,Dalton City,1050,Brookwood Elementary School,28
2014,772,Dalton City,1052,Roan Elementary School,42
2014,772,Dalton City,4050,Dalton High School,20
2014,773,Decatur City,0105,Oakhurst Elementary School,8
2014,773,Decatur City,0112,Fifth Avenue Elementary,12
2014,773,Decatur City,0212,New Glennwood Elementary,18
2014,773,Decatur City,0405,Winnona Park Elementary School,10
2014,773,Decatur City,0505,Clairemont Elementary School,15
2014,773,Decatur City,1552,Renfroe Middle School,17
2014,773,Decatur City,3050,Decatur High School,15
2014,774,Dublin City,0102,Dublin Middle School,62
2014,774,Dublin City,0108,Community Hope Center,55
2014,774,Dublin City,0112,Hillcrest Elementary,63
2014,774,Dublin City,0211,Dublin High SChool,46
2014,774,Dublin City,0212,Saxon Heights,76
2014,774,Dublin City,0312,Susie Dasher,79
2014,774,Dublin City,0412,Moore Street School,63
2014,776,Gainesville City,0104,New Holland Core Knowledge Academy,58
2014,776,Gainesville City,0110,Gainesville Middle School,36
2014,776,Gainesville City,0193,Centennial Arts Academy,35
2014,776,Gainesville City,0204,Gainesville Exploration Academy,43
2014,776,Gainesville City,0210,The Academy at Wood's Mill,29
2014,776,Gainesville City,2050,Enota Multiple Intelligences Academy,40
2014,776,Gainesville City,2550,Fair Street International Baccalaureate World School,64
2014,776,Gainesville City,3050,Gainesville High School,26
2014,779,Jefferson City,0101,Jefferson Middle School,15
2014,779,Jefferson City,0107,Jefferson Academy,19
2014,779,Jefferson City,0174,Jefferson High School,12
2014,779,Jefferson City,3050,Jefferson Elementary School,21
2014,781,Marietta City,0101,Marietta High School ,28
2014,781,Marietta City,0104,Sawyer Road Elementary ,44
2014,781,Marietta City,0106,Marietta Center for Advanced Academics,15
2014,781,Marietta City,0188,Burruss Elementary School,34
2014,781,Marietta City,0194,Dunleith Elementary School,54
2014,781,Marietta City,0203,Marietta Middle School ,41
2014,781,Marietta City,0207,George W. Hartmann Center,43
2014,781,Marietta City,0294,Lockheed Elementary School,56
2014,781,Marietta City,0303,Marietta 6th Grade School,36
2014,781,Marietta City,2052,Park Street Elementary School,62
2014,781,Marietta City,3050,Hickory Hills Elementary School,54
2014,781,Marietta City,5052,West Side Elementary School,15
2014,7820108,State Charter Schools- Mountain Education Center School,0108,Mountain Education Center School,30
2014,7820110,State Charter Schools- Odyssey School,0110,Odyssey School,33
2014,7820112,State Charter Schools- Scholars Academy Charter School,0112,Scholars Academy Charter School,45
2014,7820119,State Charter Schools- Provost Academy Georgia,0119,Provost Academy Georgia,34
2014,7820212,State Charter Schools- Cherokee Charter Academy,0212,Cherokee Charter Academy,7
2014,7820312,State Charter Schools- Heritage Preparatory Academy School,0312,Heritage Preparatory Academy School,58
2014,7820412,State Charter Schools- Georgia Connections Academy,0412,Georgia Connections Academy,30
2014,7820512,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School,0512,Ivy Preparatory Young Men's Leadership Academy School,43
2014,7820612,State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School,0612,Ivy Prep Academy at Kirkwood for Girls School,45
2014,7830103,Commission Charter Schools- CCAT School,0103,CCAT School,23
2014,7830110,Commission Charter Schools- Ivy Preparatory Academy School,0110,Ivy Preparatory Academy School,19
2014,7830210,Commission Charter Schools- Pataula Charter Academy,0210,Pataula Charter Academy,28
2014,7830310,Commission Charter Schools- Fulton Leadership Academy,0310,Fulton Leadership Academy,29
2014,7830410,Commission Charter Schools- Atlanta Heights Charter School,0410,Atlanta Heights Charter School,69
2014,7830610,Commission Charter Schools- Coweta Charter Academy,0610,Coweta Charter Academy,9
2014,784,Pelham City,0111,Pelham High School,38
2014,784,Pelham City,0201,Pelham City Middle School,49
2014,784,Pelham City,3050,Pelham Elementary School,67
2014,785,Rome City,0105,Elm Street Elementary,67
2014,785,Rome City,0173,West Central Elementary School,58
2014,785,Rome City,0193,Rome High School,31
2014,785,Rome City,0275,East Central Elementary School,39
2014,785,Rome City,0293,Rome Middle School,40
2014,785,Rome City,1054,Southeast Elementary School,77
2014,785,Rome City,2054,West End Elementary School,48
2014,785,Rome City,3052,Main Elementary School,85
2014,785,Rome City,4052,North Heights Elementary School,65
2014,786,Social Circle City,0100,Social Circle Primary School,44
2014,786,Social Circle City,0103,Social Circle Middle School,29
2014,786,Social Circle City,0200,Social Circle Elementary School,37
2014,786,Social Circle City,0300,Social Circle High School,24
2014,789,Thomasville City,3050,MacIntyre Park Middle School,44
2014,789,Thomasville City,3052,Scott Elementary School,73
2014,789,Thomasville City,4050,Harper Elementary School,76
2014,789,Thomasville City,4052,Thomasville High School,34
2014,789,Thomasville City,5050,Jerger Elementary School,16
2014,791,Trion City,0101,Trion Elementary School,25
2014,791,Trion City,0201,Trion Middle School,17
2014,791,Trion City,0301,Trion High School,13
2014,792,Valdosta City,0101,Sallas Mahone Elementary,39
2014,792,Valdosta City,0103,Valdosta Middle School,45
2014,792,Valdosta City,0106,J. L. Lomax Elementary School,78
2014,792,Valdosta City,0195,Newbern Middle School,67
2014,792,Valdosta City,0273,Valdosta High School,42
2014,792,Valdosta City,0309,S.L. Mason Elementary School,62
2014,792,Valdosta City,1052,Nunn Elementary School,69
2014,792,Valdosta City,2052,Pinevale Elementary School,83
2014,793,Vidalia City,0173,J. R. Trippe Middle School,41
2014,793,Vidalia City,0273,Vidalia Comprehensive High School,29
2014,793,Vidalia City,2050,J. D. Dickerson Primary School,49
2014,793,Vidalia City,5050,Sally Dailey Meadows Elementary School,46
2014,7991893,State Schools- Atlanta Area School for the Deaf,1893,Atlanta Area School for the Deaf,37
2014,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,31
2014,7991895,State Schools- Georgia School for the Deaf,1895,Georgia School for the Deaf,25
