LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,TFS,40.9
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,13,59.1
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,22,100
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,22,100
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,White,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Male,11,29.7
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Female,26,70.3
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Total,37,100
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Black,35,94.6
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,2.7
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,2.7
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,White,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Male,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Female,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Total,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Black,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,White,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Male,TFS,33.3
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Female,TFS,66.7
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Total,TFS,100
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Black,TFS,100
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,White,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,761,Atlanta Public Schools,708,Therrell School of Health and Science - C,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,TFS,100
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,TFS,100
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Male,34,41
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Female,49,59
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Total,83,100
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Black,78,94
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,6
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Male,19,70.4
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Female,TFS,29.6
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Total,27,100
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Black,27,100
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Male,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Female,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Total,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Black,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,White,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Male,14,51.9
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Female,13,48.1
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Total,27,100
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Black,24,88.9
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,White,TFS,3.7
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Hispanic,TFS,7.4
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Asian,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Multi,TFS,0
2010-11,761,Atlanta Public Schools,2664,Crim High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,TFS,36.4
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,TFS,63.6
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,11,100
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,11,100
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,Male,80,47.9
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,Female,87,52.1
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,Total,167,100
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,Black,164,98.2
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,White,TFS,0
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,1.2
2010-11,761,Atlanta Public Schools,4058,Douglass High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,0
