"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2017-18","School","611","Bibb County","0286","Northeast High School","09,10,11,12",741,"57","Too Few Students","Too Few Students","Too Few Students","Too Few Students","56","98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","33","58","24","42"
"2017-18","School","611","Bibb County","0298","Miller Magnet Middle School","06,07,08",668,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","0305","Rutland Middle School","06,07,08",883,"36","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","67","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","69","11","31"
"2017-18","School","611","Bibb County","0307","Price Academy","05,06,07,08",26,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","0383","Williams Elementary School","KK,01,02,03,04,05",310,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","0386","Southwest High School","09,10,11,12",830,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","0405","Rosa Taylor Elementary School","PK,KK,01,02,03,04,05",494,"37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","57","16","43"
"2017-18","School","611","Bibb County","0505","Weaver Middle School","06,07,08",914,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","0605","Heritage Elementary School","PK,KK,01,02,03,04,05",709,"35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","24","69","11","31"
"2017-18","School","611","Bibb County","0705","Union Elementary School","PK,KK,01,02,03,04,05",466,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","67","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","0805","Riley Elementary School","PK,KK,01,02,03,04,05",314,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1005","Brookdale Elementary School","PK,KK,01,02,03,04,05",336,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1050","Alexander II Magnet School","PK,KK,01,02,03,04,05",487,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1054","Bernd Elementary School","PK,KK,01,02,03,04,05",418,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1067","Porter Elementary School","PK,KK,01,02,03,04,05",390,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1105","Springdale Elementary School","PK,KK,01,02,03,04,05",563,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","65","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1205","Carter Elementary School","PK,KK,01,02,03,04,05",416,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1305","Lane Elementary School","PK,KK,01,02,03,04,05",436,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1306","Martin Luther King Jr Elementary School","PK,KK,01,02,03,04,05",662,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1307","Southfield Elementary School","PK,KK,01,02,03,04,05",778,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","1309","Veterans Elementary School","PK,KK,01,02,03,04,05",805,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","2060","Hartley Elementary School","KK,01,02,03,04,05",456,"33","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","79","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","3060","Heard Elementary School","PK,KK,01,02,03,04,05",528,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","55","13","65","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","3067","Ingram/Pye Elementary School","PK,KK,01,02,03,04,05",421,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","611","Bibb County","5050","Appling Middle School","06,07,08",559,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","District","611","Bibb County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",23237,"895","Too Few Students","Too Few Students","Too Few Students","Too Few Students","704","79","49","6","11","1","121","14","554","62","341","38"
"2017-18","School","612","Bleckley County","0105","Bleckley County High School","09,10,11,12",664,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","612","Bleckley County","0112","Bleckley Middle School","06,07,08",509,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2017-18","School","612","Bleckley County","0115","Bleckley County Success Academy","06,07,08,09,10,11,12",59,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
