"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED"
"School","0185","665","2014-15","Eastside Elementary School","Grady County","PK,KK,01,02,03,04,05",1,0,40,16,2,41,0,89,9.3,15,,,227,38.2,,,55,9.3,64,10.8,15,18.5,,,0,0,8,1.3
"School","1050","665","2014-15","Cairo High School","Grady County","09,10,11,12",0,1,36,12,1,50,0,89,7.9,2,,,,,49,4.2,93,7.9,13,1.1,0,0,921,78.7,23,2,43,3.7
"School","1054","665","2014-15","Whigham Elementary School","Grady County","PK,KK,01,02,03,04,05,06,07,08",0,1,20,4,2,72,0,89,10.4,1,9,6.6,68,20.9,,,48,10.4,3,0.6,1,2.5,,,6,1.3,24,5.2
"School","1550","665","2014-15","Northside Elementary School","Grady County","PK,KK,01,02,03,04,05",1,1,33,56,1,8,1,89,6.4,52,,,139,40.6,,,22,6.4,130,38,2,4.4,,,0,0,1,0.3
"School","2050","665","2014-15","Southside Elementary School","Grady County","PK,KK,01,02,03,04,05",0,0,50,17,2,30,1,89,7.5,15,,,177,28.7,,,46,7.5,75,12.2,3,4.5,,,0,0,18,2.9
"School","3050","665","2014-15","Shiver Elementary School","Grady County","PK,KK,01,02,03,04,05,06,07,08",1,0,7,15,3,75,1,89,12,8,24,13.5,72,19.3,,,66,12,26,4.7,1,2.4,,,1,0.2,7,1.3
"District","ALL","665","2014-15","All Column Values","Grady County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,1,35,17,2,45,1,89,9.1,11,120,12.3,683,30.3,49,4.2,399,9.1,330,7.5,22,8,921,78.7,44,1,125,2.8
"School","0101","666","2014-15","Anita White Carson Middle School","Greene County","06,07,08",0,0,74,11,1,13,1,99,13.8,2,141,42.2,,,,,46,13.8,10,3,0,0,,,3,0.9,18,5.4
"School","0109","666","2014-15","LAKE OCONEE CHARTER","Greene County","PK,KK,01,02,03,04,05,06,07,08,09,10",2,0,7,5,5,82,0,99,5.7,1,0,0,0,0,0,0,30,5.7,2,0.4,0,0,3,9.1,0,0,,
"School","0201","666","2014-15","Union Point Elementary","Greene County","KK,01,02,03,04,05,06,07,08",0,0,55,14,4,26,0,99,13.2,6,0,0,0,0,,,47,13.2,21,5.9,0,0,,,0,0,18,5
"School","0301","666","2014-15","Greensboro Elementary","Greene County","PK,KK,01,02,03,04,05",0,0,75,16,1,6,0,99,11.1,10,,,0,0,,,52,11.1,41,8.7,10,9,,,0,0,25,5.3
"School","0401","666","2014-15","Greene County High School","Greene County","09,10,11,12",0,0,73,7,3,16,0,99,12.3,1,,,,,0,0,62,12.3,3,0.6,0,0,419,83.3,22,4.4,32,6.4
"District","ALL","666","2014-15","All Column Values","Greene County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,55,10,3,31,0,99,10.8,4,141,26.7,0,0,0,0,237,10.8,77,3.5,10,6.5,422,78.7,25,1.1,93,4.2
"School","0100","667","2014-15","Rock Springs Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",12,0,27,26,6,29,0,46,9.7,25,,,62,7.4,,,81,9.7,135,16.2,6,100,,,0,0,94,11.3
"School","0101","667","2014-15","Grayson High School","Gwinnett County","09,10,11,12",6,1,41,11,4,38,0,38,11.9,2,,,,,0,0,329,11.9,16,0.6,0,0,1136,41.1,3,0.1,578,20.9
"School","0103","667","2014-15","Norcross High School","Gwinnett County","09,10,11,12",7,0,31,41,3,17,0,67,8.9,9,,,,,0,0,331,8.9,204,5.5,0,0,764,20.4,13,0.3,589,15.8
"School","0105","667","2014-15","Mill Creek High School","Gwinnett County","09,10,11,12",8,0,17,12,4,59,0,24,9.8,2,,,,,0,0,371,9.8,32,0.8,0,0,1222,32.3,3,0.1,1012,26.8
"School","0108","667","2014-15","Trickum Middle School","Gwinnett County","06,07,08",20,0,25,19,4,31,0,48,9.6,5,0,0,,,,,190,9.6,35,1.8,0,0,,,2,0.1,528,26.6
"School","0109","667","2014-15","Benefield Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",8,0,39,44,2,6,0,87,8.3,43,,,416,31.9,,,109,8.3,392,30,29,87.9,,,0,0,37,2.8
"School","0173","667","2014-15","Centerville Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,62,18,6,10,0,79,12.4,14,,,114,15.6,,,91,12.4,70,9.5,8,100,,,0,0,70,9.5
"School","0176","667","2014-15","Parkview High School","Gwinnett County","09,10,11,12",20,0,26,15,4,35,0,41,9.5,5,,,,,0,0,268,9.5,58,2,0,0,988,34.9,7,0.2,800,28.2
"School","0180","667","2014-15","Head Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,25,12,6,47,0,38,12.9,10,,,58,10.8,,,69,12.9,23,4.3,9,100,,,0,0,127,23.7
"School","0182","667","2014-15","Brookwood High School","Gwinnett County","09,10,11,12",16,0,25,13,4,42,0,28,10,2,,,,,0,0,342,10,37,1.1,0,0,981,28.7,4,0.1,938,27.4
"School","0184","667","2014-15","Berkeley Lake Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",14,0,23,39,4,20,0,63,8.4,38,,,128,11.4,,,95,8.4,327,29.1,23,100,,,0,0,117,10.4
"School","0185","667","2014-15","Shiloh High School","Gwinnett County","09,10,11,12",3,0,75,13,3,7,0,66,15,3,,,,,0,0,335,15,31,1.4,0,0,1015,45.4,7,0.3,220,9.8
"School","0186","667","2014-15","Pinckneyville Middle School","Gwinnett County","06,07,08",5,0,38,29,3,25,0,61,11.5,8,0,0,,,,,150,11.5,51,3.9,0,0,,,3,0.2,280,21.4
"School","0187","667","2014-15","Meadowcreek High School","Gwinnett County","09,10,11,12",8,0,25,62,2,3,0,85,10.9,16,,,,,0,0,388,10.9,418,11.8,0,0,2374,66.9,21,0.6,273,7.7
"School","0188","667","2014-15","Richards Middle School","Gwinnett County","06,07,08",8,0,44,33,3,11,0,81,13,9,0,0,,,,,205,13,64,4.1,0,0,,,13,0.8,184,11.7
"School","0189","667","2014-15","Phoenix High School","Gwinnett County","09,10,11,12",3,1,35,44,3,15,0,42,0,5,,,,,0,0,0,0,0,0,0,0,182,33.6,542,100,,
"School","0190","667","2014-15","Chattahoochee Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",20,0,29,19,8,24,0,46,8.2,20,,,102,8.3,,,100,8.2,167,13.6,20,90.9,,,1,0.1,68,5.5
"School","0191","667","2014-15","Dacula Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,25,19,5,47,0,45,13.7,17,,,160,12.6,,,174,13.7,124,9.7,9,90,,,0,0,132,10.4
"School","0193","667","2014-15","Walnut Grove Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",16,0,20,24,6,34,0,41,10.4,23,,,88,9.9,,,92,10.4,147,16.6,16,94.1,,,0,0,65,7.3
"School","0194","667","2014-15","Craig Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",15,1,24,14,4,44,0,32,10,11,,,193,18.7,,,103,10,71,6.9,13,86.7,,,0,0,215,20.8
"School","0195","667","2014-15","Collins Hill High School","Gwinnett County","09,10,11,12",12,0,27,23,5,32,0,42,11.2,5,,,,,0,0,353,11.2,76,2.4,0,0,801,25.4,6,0.2,538,17.1
"School","0196","667","2014-15","Harbins Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,20,13,5,57,0,35,15.5,11,,,101,10.4,,,150,15.5,74,7.6,8,100,,,0,0,130,13.4
"School","0197","667","2014-15","Creekland Middle School","Gwinnett County","06,07,08",14,0,28,25,4,30,0,50,12.4,6,0,0,,,,,267,12.4,60,2.8,0,0,,,7,0.3,469,21.7
"School","0198","667","2014-15","Alton C. Crews Middle School","Gwinnett County","06,07,08",17,1,26,9,4,43,0,24,10.4,2,0,0,,,,,132,10.4,10,0.8,0,0,,,0,0,430,33.8
"School","0199","667","2014-15","Meadowcreek Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,22,69,2,3,0,95,12.1,65,,,415,34.5,,,145,12.1,562,46.7,13,92.9,,,0,0,25,2.1
"School","0200","667","2014-15","Freeman's Mill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",9,0,20,18,4,48,0,32,12.9,17,,,115,12.8,,,116,12.9,101,11.2,10,100,,,0,0,141,15.7
"School","0204","667","2014-15","Frank N. Osborne Middle School","Gwinnett County","06,07,08",5,0,14,11,4,66,0,20,13.6,1,0,0,,,,,223,13.6,6,0.4,0,0,,,1,0.1,435,26.5
"School","0205","667","2014-15","Corley Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,29,62,2,3,0,92,9.5,54,,,476,34,,,133,9.5,580,41.5,31,93.9,,,0,0,85,6.1
"School","0208","667","2014-15","Mulberry Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,27,10,6,54,0,33,13,10,,,49,8.4,,,76,13,29,5,16,100,,,0,0,96,16.4
"School","0209","667","2014-15","Lanier Middle School","Gwinnett County","06,07,08",6,0,18,25,5,47,0,47,15.4,4,0,0,,,,,208,15.4,16,1.2,0,0,,,2,0.1,250,18.5
"School","0210","667","2014-15","Lovin Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,1,50,18,5,23,0,59,7.7,17,,,112,12.9,,,67,7.7,93,10.7,13,100,,,0,0,78,9
"School","0275","667","2014-15","Knight Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",13,0,23,39,4,22,0,67,12.6,38,,,175,22.6,,,98,12.6,168,21.6,5,100,,,0,0,82,10.6
"School","0276","667","2014-15","Sweetwater Middle School","Gwinnett County","06,07,08",9,0,30,53,3,5,0,90,12.7,14,0,0,,,,,252,12.7,148,7.5,0,0,,,4,0.2,233,11.8
"School","0279","667","2014-15","Five Forks Middle School","Gwinnett County","06,07,08",16,0,28,20,2,34,0,43,14,4,0,0,,,,,149,14,14,1.3,0,0,,,4,0.4,279,26.2
"School","0280","667","2014-15","Beaver Ridge Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,27,61,2,3,0,91,8.3,56,,,143,11.2,,,106,8.3,477,37.2,19,100,,,0,0,62,4.8
"School","0282","667","2014-15","Annistown Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,59,31,3,5,0,82,11.1,27,,,108,18.1,,,66,11.1,124,20.8,5,100,,,0,0,49,8.2
"School","0283","667","2014-15","Shiloh Middle School","Gwinnett County","06,07,08",2,0,70,16,4,7,0,75,14.1,4,0,0,,,,,260,14.1,29,1.6,0,0,,,4,0.2,229,12.4
"School","0285","667","2014-15","Hopkins Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,18,71,1,4,0,95,9.6,60,,,420,21.4,,,189,9.6,871,44.3,16,100,,,0,0,82,4.2
"School","0286","667","2014-15","Brookwood Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",16,0,25,10,5,44,0,31,11.1,13,,,255,23,,,123,11.1,73,6.6,12,100,,,0,0,257,23.2
"School","0287","667","2014-15","Norton Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,71,13,5,9,0,78,10.6,14,,,153,13.6,,,120,10.6,113,10,12,100,,,0,0,138,12.2
"School","0288","667","2014-15","Minor Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",14,0,26,52,2,5,0,88,12.4,53,,,218,19.2,,,141,12.4,410,36,14,100,,,0,0,106,9.3
"School","0289","667","2014-15","McKendree Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",8,0,34,31,3,24,0,63,11,25,,,180,16.6,,,119,11,187,17.3,13,92.9,,,0,0,87,8
"School","0291","667","2014-15","Shiloh Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,66,13,3,12,0,74,10.5,14,,,94,13.3,,,74,10.5,57,8.1,13,100,,,0,0,37,5.2
"School","0294","667","2014-15","Nesbit Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,19,73,1,3,0,95,6.9,70,,,785,36.3,,,149,6.9,1214,56.2,20,100,,,0,0,110,5.1
"School","0295","667","2014-15","Fort Daniel Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,14,16,6,59,0,27,9.9,10,,,99,15.1,,,65,9.9,43,6.5,9,100,,,0,0,86,13.1
"School","0296","667","2014-15","Sugar Hill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",10,0,14,24,6,47,0,46,11.5,22,,,111,9.3,,,138,11.5,165,13.8,2,100,,,0,0,161,13.4
"School","0297","667","2014-15","Hull Middle School","Gwinnett County","06,07,08",36,0,23,10,4,27,0,29,11.1,4,0,0,,,,,141,11.1,17,1.3,0,0,,,2,0.2,457,35.8
"School","0298","667","2014-15","M. H. Mason Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",36,0,28,14,4,19,0,42,12.1,25,,,78,8.7,,,108,12.1,136,15.2,5,83.3,,,0,0,189,21.2
"School","0300","667","2014-15","Susan Stripling Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,24,65,1,4,0,93,7.3,53,,,213,17.4,,,89,7.3,394,32.2,11,100,,,0,0,53,4.3
"School","0304","667","2014-15","Berkmar Middle School","Gwinnett County","06,07,08",10,0,30,54,2,3,0,92,14.8,16,0,0,,,,,155,14.8,68,6.5,0,0,,,4,0.4,105,10
"School","0305","667","2014-15","Ivy Creek Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",11,0,17,15,4,54,0,33,9.5,19,,,109,12.1,,,86,9.5,106,11.7,12,100,,,0,0,99,11
"School","0309","667","2014-15","Rosebud Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,80,8,4,6,0,71,11.4,7,,,135,12.5,,,124,11.4,46,4.2,20,100,,,0,0,58,5.4
"School","0376","667","2014-15","Gwin Oaks Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",22,0,23,20,2,33,0,44,10.5,21,,,74,6.9,,,113,10.5,144,13.4,15,93.8,,,0,0,206,19.2
"School","0380","667","2014-15","Dacula Middle School","Gwinnett County","06,07,08",3,0,39,19,5,34,0,49,13.9,4,0,0,,,,,225,13.9,28,1.7,0,0,,,6,0.4,272,16.8
"School","0382","667","2014-15","Arcado Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",29,0,23,24,4,21,0,50,9.7,32,,,216,18.4,,,114,9.7,213,18.1,13,100,,,0,0,151,12.8
"School","0388","667","2014-15","Gwinnett InterVention Education (GIVE) Center East","Gwinnett County","06,07,08,09,10,11,12",3,1,59,17,7,13,0,74,40.6,2,0,0,,,0,0,91,40.6,2,0.9,0,0,43,24.9,224,100,,
"School","0389","667","2014-15","Cedar Hill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",10,0,40,36,4,10,0,78,11.5,36,,,158,11.8,,,154,11.5,335,25.1,17,94.4,,,0,0,124,9.3
"School","0391","667","2014-15","Pharr Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,35,15,5,39,0,45,11.5,12,,,99,15.3,,,74,11.5,48,7.4,13,100,,,0,0,117,18.1
"School","0394","667","2014-15","Simonton Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,40,28,4,21,0,80,11.3,26,,,117,13.7,,,97,11.3,140,16.3,16,100,,,0,0,59,6.9
"School","0395","667","2014-15","Jackson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",15,1,26,34,2,22,0,59,11.1,34,,,145,8.8,,,184,11.1,346,21,20,90.9,,,0,0,247,15
"School","0397","667","2014-15","Magill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,49,23,4,22,0,68,10.6,15,,,206,17.1,,,127,10.6,131,10.9,10,90.9,,,1,0.1,70,5.8
"School","0398","667","2014-15","Partee Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,69,12,4,9,0,67,10.6,9,,,105,14.9,,,75,10.6,46,6.5,11,100,,,0,0,54,7.6
"School","0400","667","2014-15","Riverside Elementary School","Gwinnett County","KK,01,02,03,04,05",22,0,9,7,3,59,0,8,10,10,,,71,6.9,,,103,10,55,5.4,4,100,,,0,0,240,23.4
"School","0405","667","2014-15","Glenn C. Jones Middle School","Gwinnett County","06,07,08",10,0,24,17,4,45,0,35,12,5,0,0,,,,,163,12,25,1.8,0,0,,,3,0.2,235,17.3
"School","0409","667","2014-15","Puckett's Mill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,9,8,4,74,0,14,12.6,7,,,83,8.3,,,126,12.6,35,3.5,9,100,,,0,0,165,16.5
"School","0494","667","2014-15","Simpson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",10,0,6,6,4,73,0,6,8.1,4,,,3,0.4,,,60,8.1,14,1.9,22,100,,,0,0,241,32.4
"School","0495","667","2014-15","Kanoheda Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,32,58,2,5,0,95,11.4,52,,,187,17.8,,,120,11.4,389,37,18,85.7,,,0,0,75,7.1
"School","0497","667","2014-15","McConnell Middle School","Gwinnett County","06,07,08",3,0,34,12,3,47,0,39,11.8,3,0,0,,,,,197,11.8,21,1.3,0,0,,,3,0.2,332,19.9
"School","0498","667","2014-15","Taylor Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",12,0,26,24,6,32,0,52,10.7,17,,,137,14.9,,,98,10.7,99,10.8,7,87.5,,,0,0,126,13.7
"School","0505","667","2014-15","Sycamore Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,14,43,3,35,0,67,12.6,35,,,178,24.6,,,91,12.6,139,19.2,0,0,,,0,0,34,4.7
"School","0509","667","2014-15","Trip Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,1,49,11,5,30,0,49,10.3,14,,,119,12.8,,,96,10.3,68,7.3,9,100,,,1,0.1,92,9.9
"School","0605","667","2014-15","W. J. Cooper Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,31,10,4,52,0,33,11,7,,,115,9.9,,,128,11,40,3.4,9,100,,,0,0,139,11.9
"School","0608","667","2014-15","Patrick Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",13,0,25,14,2,46,0,34,10.2,20,,,120,14.4,,,85,10.2,102,12.2,11,100,,,0,0,133,15.9
"School","0705","667","2014-15","Parsons Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",50,1,15,5,4,25,0,21,7.5,22,,,44,5.5,,,60,7.5,78,9.7,14,100,,,0,0,178,22.2
"School","0708","667","2014-15","Oakland Meadow School","Gwinnett County","PK,KK,02,03,04,05,06,07,09,10,11,12",12,0,35,19,1,34,0,34,100,0,0,0,0,0,0,0,142,100,0,0,4,100,0,0,0,0,,
"School","0805","667","2014-15","Peachtree Ridge High School","Gwinnett County","09,10,11,12",24,0,27,16,3,30,0,31,9.5,4,,,,,0,0,304,9.5,62,1.9,0,0,1222,38.1,8,0.2,963,30
"School","0905","667","2014-15","Duluth Middle School","Gwinnett County","06,07,08",16,0,27,35,4,18,0,63,14.7,10,0,0,,,,,300,14.7,101,5,0,0,,,1,0,346,17
"School","1005","667","2014-15","Alcova Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",2,0,53,23,4,18,0,63,12.8,23,,,151,13.2,,,146,12.8,179,15.6,11,100,,,0,0,129,11.3
"School","1010","667","2014-15","Bay Creek Middle School","Gwinnett County","06,07,08",5,1,44,13,5,33,0,45,10.3,3,0,0,,,,,111,10.3,7,0.6,0,0,,,1,0.1,216,20
"School","1012","667","2014-15","Grace Snell Middle School","Gwinnett County","06,07,08",2,1,68,15,4,11,0,72,15,2,0,0,,,,,173,15,13,1.1,0,0,,,9,0.8,82,7.1
"School","1013","667","2014-15","Ferguson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",4,0,48,40,4,4,0,88,12.5,41,,,229,24.3,,,118,12.5,276,29.3,20,100,,,0,0,83,8.8
"School","1014","667","2014-15","Roberts Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",24,0,12,12,9,44,0,17,8.9,20,,,99,12.1,,,73,8.9,79,9.7,17,100,,,0,0,191,23.3
"School","1015","667","2014-15","Jenkins Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",3,0,48,38,2,9,0,88,8.8,41,,,489,47.9,,,90,8.8,288,28.2,9,90,,,0,0,62,6.1
"School","1016","667","2014-15","Anderson-Livsey Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",1,0,70,18,6,6,0,76,10,17,,,132,16.2,,,81,10,99,12.2,9,100,,,0,0,62,7.6
"School","1017","667","2014-15","Burnette Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",26,0,23,12,4,36,0,25,15.9,16,,,67,9.6,,,111,15.9,68,9.7,5,100,,,0,0,135,19.3
"School","1018","667","2014-15","Lanier High School","Gwinnett County","09,10,11,12",7,0,20,24,3,46,0,38,10.6,3,,,,,0,0,182,10.6,26,1.5,0,0,807,47,0,0,257,15
"School","1019","667","2014-15","Gwinnett School of Mathematics, Science and Technology","Gwinnett County","09,10,11,12",41,0,26,9,3,19,0,35,0.9,1,,,,,0,0,9,0.9,0,0,0,0,671,68.8,0,0,641,65.7
"School","1020","667","2014-15","New Life Academy of Excellence Duluth","Gwinnett County","KK,01,02,03,04,05,06,07,08",6,0,65,14,7,8,0,21,3.3,7,0,0,0,0,,,19,3.3,24,4.1,0,0,,,0,0,49,8.5
"School","1050","667","2014-15","Berkmar High School","Gwinnett County","09,10,11,12",10,0,31,51,2,5,0,81,11.2,11,,,,,0,0,384,11.2,252,7.3,0,0,1232,35.8,6,0.2,310,9
"School","1052","667","2014-15","Dyer Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",7,0,25,21,6,42,0,38,17.2,16,,,47,6.4,,,127,17.2,65,8.8,13,100,,,0,0,91,12.3
"School","1056","667","2014-15","Lilburn Middle School","Gwinnett County","06,07,08",8,0,19,68,2,3,0,90,14.1,27,0,0,,,,,252,14.1,254,14.2,0,0,,,23,1.3,129,7.2
"School","1058","667","2014-15","Rockbridge Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,21,70,1,2,0,97,9.1,65,,,321,28.2,,,104,9.1,594,52.1,11,100,,,0,0,41,3.6
"School","1105","667","2014-15","J. A. Alford Elementary","Gwinnett County","PK,KK,01,02,03,04,05",12,0,28,45,2,13,0,81,12.7,46,,,185,18.7,,,126,12.7,320,32.4,9,56.3,,,0,0,63,6.4
"School","1110","667","2014-15","Starling Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",8,0,38,14,4,36,0,42,10.6,15,,,75,7.6,,,105,10.6,84,8.5,9,100,,,0,0,109,11.1
"School","1112","667","2014-15","Moore Middle School","Gwinnett County","06,07,08",10,0,41,34,4,11,0,85,15,7,0,0,,,,,152,15,33,3.3,0,0,,,5,0.5,85,8.4
"School","1114","667","2014-15","Gwinnett Intervention Education Center (GIVE) West","Gwinnett County","06,07,08,09,10,11,12",3,1,43,46,2,6,0,83,34,15,0,0,,,0,0,53,34,2,1.3,0,0,4,3.7,156,100,,
"School","1115","667","2014-15","Northbrook Middle School","Gwinnett County","06,07,08",18,0,29,29,3,21,0,52,14,6,0,0,,,,,140,14,22,2.2,0,0,,,2,0.2,233,23.3
"School","1205","667","2014-15","Duncan Creek Elementary","Gwinnett County","PK,KK,01,02,03,04,05",5,0,14,8,2,70,0,24,13.9,6,,,68,6.1,,,155,13.9,32,2.9,15,100,,,0,0,174,15.6
"School","1210","667","2014-15","Couch Middle School","Gwinnett County","06,07,08",6,0,37,13,5,38,0,40,15.9,3,0,0,,,,,158,15.9,6,0.6,0,0,,,4,0.4,213,21.4
"School","1214","667","2014-15","Gwinnett Online Campus","Gwinnett County","04,05,06,07,08,09,10,11,12",5,1,22,9,4,60,0,19,8.7,1,0,0,0,0,0,0,32,8.7,0,0,0,0,88,45.1,1,0.3,102,27.8
"School","1215","667","2014-15","North Metro Academy of Performing Arts","Gwinnett County","KK,01,02,03,04,05,06,07",1,0,83,7,4,4,0,42,5.2,4,0,0,60,19.7,,,18,5.2,0,0,0,0,,,0,0,7,2
"School","1305","667","2014-15","Margaret Winn Holt Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",8,0,31,36,3,21,0,81,13.2,35,,,342,29.6,,,153,13.2,253,21.9,13,86.7,,,0,0,56,4.8
"School","1310","667","2014-15","White Oak Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",5,0,14,11,3,67,0,20,10.3,9,,,120,14.3,,,86,10.3,42,5,1,100,,,0,0,77,9.2
"School","1405","667","2014-15","Level Creek Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",15,0,8,5,5,66,0,8,9.4,6,,,33,3.9,,,80,9.4,16,1.9,5,100,,,0,0,249,29.3
"School","1410","667","2014-15","Mountain View High School","Gwinnett County","09,10,11,12",8,0,23,17,5,46,0,34,10.4,2,,,,,0,0,218,10.4,14,0.7,0,0,651,31,3,0.1,443,21.1
"School","1505","667","2014-15","Louise Radloff Middle School","Gwinnett County","06,07,08",5,0,28,63,2,3,0,93,15.9,16,0,0,,,,,291,15.9,107,5.8,0,0,,,11,0.6,133,7.3
"School","1510","667","2014-15","North Gwinnett Middle School","Gwinnett County","06,07,08",21,0,11,7,5,56,0,11,8.3,2,0,0,,,,,177,8.3,16,0.8,0,0,,,0,0,729,34.2
"School","1605","667","2014-15","Charles Brant Chesney Elementary School","Gwinnett County","KK,01,02,03,04,05",12,0,28,53,1,5,0,84,8.5,54,,,218,19,,,98,8.5,459,40,8,100,,,0,0,122,10.6
"School","1610","667","2014-15","Twin Rivers Middle School","Gwinnett County","06,07,08",8,1,24,21,5,42,0,41,12.9,4,0,0,,,,,203,12.9,16,1,0,0,,,3,0.2,332,21.1
"School","1710","667","2014-15","Archer High School","Gwinnett County","09,10,11,12",4,0,37,11,3,46,0,36,10.9,2,,,,,0,0,264,10.9,26,1.1,0,0,840,34.5,4,0.2,481,19.8
"School","1810","667","2014-15","Woodward Mill Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",10,0,21,25,4,41,0,47,12.2,23,,,101,10.1,,,122,12.2,137,13.7,11,100,,,0,0,110,11
"School","2050","667","2014-15","Bethesda Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",12,0,24,56,2,6,0,85,10.1,53,,,323,24,,,136,10.1,483,35.9,18,81.8,,,0,0,107,8
"School","2052","667","2014-15","Grayson Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",6,0,30,10,5,49,0,34,9.7,9,,,61,7.4,,,80,9.7,41,5,9,90,,,0,0,121,14.7
"School","2054","667","2014-15","Harmony Elementary School","Gwinnett County","PK,KK,01,02,03,04,05",10,1,16,15,5,54,0,34,12.2,18,,,81,13.9,,,71,12.2,67,11.5,4,100,,,0,0,94,16.2
