"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","YR8_CREDENTIAL","YR8_CREDENTIAL_PCT"
2007,"644","DeKalb County","5055","Dunwoody High School","Bachelors",48
2007,"644","DeKalb County","5055","Dunwoody High School","Associates",4.5
2007,"644","DeKalb County","5055","Dunwoody High School","No Postsecondary Credential/Not Enrolled",30.9
2007,"602","Atkinson County","ALL","All Atkinson County High Schools","Certificate",10.3
2007,"602","Atkinson County","ALL","All Atkinson County High Schools","Associates",22.4
2007,"602","Atkinson County","ALL","All Atkinson County High Schools","No Postsecondary Credential/Not Enrolled",58.6
2007,"602","Atkinson County","ALL","All Atkinson County High Schools","Bachelors",5.2
2007,"602","Atkinson County","ALL","All Atkinson County High Schools","No Postsecondary Credential/Enrolled",3.4
2007,"603","Bacon County","ALL","All Bacon County High Schools","Bachelors",11.9
2007,"603","Bacon County","ALL","All Bacon County High Schools","Associates",26.2
2007,"603","Bacon County","ALL","All Bacon County High Schools","No Postsecondary Credential/Enrolled",3.6
2007,"603","Bacon County","ALL","All Bacon County High Schools","Masters or Higher",2.4
2007,"603","Bacon County","ALL","All Bacon County High Schools","No Postsecondary Credential/Not Enrolled",41.7
2007,"603","Bacon County","ALL","All Bacon County High Schools","Certificate",14.3
2007,"607","Barrow County","0101","Apalachee High School","Certificate",5.4
2007,"607","Barrow County","0101","Apalachee High School","Associates",11.8
2007,"607","Barrow County","0101","Apalachee High School","No Postsecondary Credential/Not Enrolled",58.4
2007,"607","Barrow County","0101","Apalachee High School","Other Credential",1.8
2007,"607","Barrow County","0101","Apalachee High School","Bachelors",15.4
2007,"607","Barrow County","0101","Apalachee High School","No Postsecondary Credential/Enrolled",6.3
2007,"607","Barrow County","0101","Apalachee High School","Masters or Higher",0.9
2007,"608","Bartow County","0105","Adairsville High School","No Postsecondary Credential/Enrolled",8
2007,"608","Bartow County","0105","Adairsville High School","Other Credential",1.8
2007,"608","Bartow County","0105","Adairsville High School","Bachelors",18.8
2007,"608","Bartow County","0105","Adairsville High School","Certificate",4.5
2007,"608","Bartow County","0105","Adairsville High School","Masters or Higher",0.9
2007,"608","Bartow County","0105","Adairsville High School","No Postsecondary Credential/Not Enrolled",56.3
2007,"608","Bartow County","0105","Adairsville High School","Associates",9.8
2007,"608","Bartow County","0577","Cass High School","Other Credential",0.5
2007,"608","Bartow County","0577","Cass High School","Certificate",1.9
2007,"608","Bartow County","0577","Cass High School","No Postsecondary Credential/Enrolled",9.3
2007,"608","Bartow County","0577","Cass High School","Masters or Higher",1.9
2007,"608","Bartow County","0577","Cass High School","Bachelors",12.1
2007,"608","Bartow County","0577","Cass High School","Associates",11.2
2007,"608","Bartow County","0577","Cass High School","No Postsecondary Credential/Not Enrolled",63.1
2007,"609","Ben Hill County","ALL","All Ben Hill County High Schools","Bachelors",16.1
2007,"609","Ben Hill County","ALL","All Ben Hill County High Schools","Associates",16.8
2007,"609","Ben Hill County","ALL","All Ben Hill County High Schools","No Postsecondary Credential/Enrolled",3.1
2007,"609","Ben Hill County","ALL","All Ben Hill County High Schools","Certificate",11.2
2007,"609","Ben Hill County","ALL","All Ben Hill County High Schools","Masters or Higher",1.9
2007,"609","Ben Hill County","ALL","All Ben Hill County High Schools","No Postsecondary Credential/Not Enrolled",50.9
2007,"611","Bibb County","0303","William S. Hutchings Career Center","No Postsecondary Credential/Not Enrolled",65.4
2007,"611","Bibb County","0303","William S. Hutchings Career Center","No Postsecondary Credential/Enrolled",9.6
2007,"611","Bibb County","0303","William S. Hutchings Career Center","Associates",15.4
2007,"611","Bibb County","0303","William S. Hutchings Career Center","Certificate",9.6
2007,"611","Bibb County","0386","Southwest High School","Certificate",5.4
2007,"611","Bibb County","0386","Southwest High School","No Postsecondary Credential/Enrolled",9.5
2007,"611","Bibb County","0386","Southwest High School","Bachelors",21.6
2007,"611","Bibb County","0386","Southwest High School","Associates",10.8
2007,"611","Bibb County","0386","Southwest High School","Masters or Higher",1.4
2007,"611","Bibb County","0386","Southwest High School","No Postsecondary Credential/Not Enrolled",51.4
2007,"612","Bleckley County","0105","Bleckley County High School","Masters or Higher",5.6
2007,"612","Bleckley County","0105","Bleckley County High School","No Postsecondary Credential/Not Enrolled",44
2007,"612","Bleckley County","0105","Bleckley County High School","Certificate",6.4
2007,"612","Bleckley County","0105","Bleckley County High School","No Postsecondary Credential/Enrolled",5.6
2007,"612","Bleckley County","0105","Bleckley County High School","Bachelors",18.4
2007,"612","Bleckley County","0105","Bleckley County High School","Associates",20
2007,"613","Brantley County","1050","Brantley County High School","Bachelors",15.5
2007,"613","Brantley County","1050","Brantley County High School","Certificate",8.1
2007,"613","Brantley County","1050","Brantley County High School","No Postsecondary Credential/Not Enrolled",56.8
2007,"613","Brantley County","1050","Brantley County High School","Associates",12.8
2007,"613","Brantley County","1050","Brantley County High School","No Postsecondary Credential/Enrolled",4.1
2007,"613","Brantley County","1050","Brantley County High School","Masters or Higher",2.7
2007,"614","Brooks County","ALL","All Brooks County High Schools","Certificate",4.7
2007,"614","Brooks County","ALL","All Brooks County High Schools","Bachelors",16.3
2007,"614","Brooks County","ALL","All Brooks County High Schools","No Postsecondary Credential/Not Enrolled",59.3
2007,"614","Brooks County","ALL","All Brooks County High Schools","No Postsecondary Credential/Enrolled",8.1
2007,"614","Brooks County","ALL","All Brooks County High Schools","Associates",11.6
2007,"616","Bulloch County","ALL","All Bulloch County High Schools","No Postsecondary Credential/Not Enrolled",45.6
2007,"616","Bulloch County","ALL","All Bulloch County High Schools","Bachelors",24.4
2007,"616","Bulloch County","ALL","All Bulloch County High Schools","Associates",10.5
2007,"616","Bulloch County","ALL","All Bulloch County High Schools","Certificate",8
2007,"616","Bulloch County","ALL","All Bulloch County High Schools","No Postsecondary Credential/Enrolled",6.4
2007,"616","Bulloch County","ALL","All Bulloch County High Schools","Masters or Higher",5.1
2007,"619","Calhoun County","ALL","All Calhoun County High Schools","Bachelors",25
2007,"619","Calhoun County","ALL","All Calhoun County High Schools","Other Credential",2.8
2007,"619","Calhoun County","ALL","All Calhoun County High Schools","No Postsecondary Credential/Not Enrolled",47.2
2007,"619","Calhoun County","ALL","All Calhoun County High Schools","No Postsecondary Credential/Enrolled",8.3
2007,"619","Calhoun County","ALL","All Calhoun County High Schools","Associates",16.7
2007,"621","Candler County","ALL","All Candler County High Schools","Certificate",5.1
2007,"621","Candler County","ALL","All Candler County High Schools","No Postsecondary Credential/Not Enrolled",62.7
2007,"621","Candler County","ALL","All Candler County High Schools","No Postsecondary Credential/Enrolled",8.5
2007,"621","Candler County","ALL","All Candler County High Schools","Masters or Higher",3.4
2007,"621","Candler County","ALL","All Candler County High Schools","Bachelors",10.2
2007,"621","Candler County","ALL","All Candler County High Schools","Associates",10.2
2007,"622","Carroll County","0276","Mount Zion High School","Associates",6.8
2007,"622","Carroll County","0276","Mount Zion High School","Certificate",9.1
2007,"622","Carroll County","0276","Mount Zion High School","Bachelors",4.5
2007,"622","Carroll County","0276","Mount Zion High School","No Postsecondary Credential/Enrolled",4.5
2007,"622","Carroll County","0276","Mount Zion High School","No Postsecondary Credential/Not Enrolled",75
2007,"622","Carroll County","2052","Central High School","Bachelors",27.8
2007,"622","Carroll County","2052","Central High School","Certificate",6.1
2007,"622","Carroll County","2052","Central High School","No Postsecondary Credential/Enrolled",8.1
2007,"622","Carroll County","2052","Central High School","No Postsecondary Credential/Not Enrolled",48
2007,"622","Carroll County","2052","Central High School","Associates",8.6
2007,"622","Carroll County","2052","Central High School","Masters or Higher",1.5
2007,"622","Carroll County","3050","Bowdon High School","Associates",11
2007,"622","Carroll County","3050","Bowdon High School","Bachelors",21.9
2007,"622","Carroll County","3050","Bowdon High School","No Postsecondary Credential/Enrolled",4.1
2007,"622","Carroll County","3050","Bowdon High School","Masters or Higher",1.4
2007,"622","Carroll County","3050","Bowdon High School","Certificate",5.5
2007,"622","Carroll County","3050","Bowdon High School","No Postsecondary Credential/Not Enrolled",56.2
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","Associates",10
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","Certificate",3.2
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","No Postsecondary Credential/Not Enrolled",56.8
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","Bachelors",20.5
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","Masters or Higher",4.1
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","No Postsecondary Credential/Enrolled",4.5
2007,"623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","Other Credential",0.9
2007,"623","Catoosa County","4052","Ringgold High School","No Postsecondary Credential/Enrolled",3.5
2007,"623","Catoosa County","4052","Ringgold High School","Masters or Higher",1.4
2007,"623","Catoosa County","4052","Ringgold High School","No Postsecondary Credential/Not Enrolled",63.8
2007,"623","Catoosa County","4052","Ringgold High School","Certificate",4.2
2007,"623","Catoosa County","4052","Ringgold High School","Other Credential",0.3
2007,"623","Catoosa County","4052","Ringgold High School","Associates",9.4
2007,"623","Catoosa County","4052","Ringgold High School","Bachelors",17.4
2007,"624","Charlton County","0287","Charlton County High School","No Postsecondary Credential/Not Enrolled",73.3
2007,"624","Charlton County","0287","Charlton County High School","Bachelors",8.6
2007,"624","Charlton County","0287","Charlton County High School","Masters or Higher",2.9
2007,"624","Charlton County","0287","Charlton County High School","No Postsecondary Credential/Enrolled",3.8
2007,"624","Charlton County","0287","Charlton County High School","Certificate",3.8
2007,"624","Charlton County","0287","Charlton County High School","Associates",7.6
2007,"625","Savannah-Chatham County","0399","Savannah High School","No Postsecondary Credential/Enrolled",11.5
2007,"625","Savannah-Chatham County","0399","Savannah High School","No Postsecondary Credential/Not Enrolled",64
2007,"625","Savannah-Chatham County","0399","Savannah High School","Certificate",8.6
2007,"625","Savannah-Chatham County","0399","Savannah High School","Associates",6.5
2007,"625","Savannah-Chatham County","0399","Savannah High School","Bachelors",8.6
2007,"625","Savannah-Chatham County","0399","Savannah High School","Masters or Higher",0.7
2007,"625","Savannah-Chatham County","5060","Jenkins High School","Masters or Higher",4.7
2007,"625","Savannah-Chatham County","5060","Jenkins High School","Bachelors",22.6
2007,"625","Savannah-Chatham County","5060","Jenkins High School","No Postsecondary Credential/Not Enrolled",50.8
2007,"625","Savannah-Chatham County","5060","Jenkins High School","Certificate",5.7
2007,"625","Savannah-Chatham County","5060","Jenkins High School","Other Credential",0.7
2007,"625","Savannah-Chatham County","5060","Jenkins High School","No Postsecondary Credential/Enrolled",9.1
2007,"625","Savannah-Chatham County","5060","Jenkins High School","Associates",6.4
2007,"628","Cherokee County","5050","Cherokee High School","No Postsecondary Credential/Enrolled",7.4
2007,"628","Cherokee County","5050","Cherokee High School","Masters or Higher",1.4
2007,"628","Cherokee County","5050","Cherokee High School","No Postsecondary Credential/Not Enrolled",51
2007,"628","Cherokee County","5050","Cherokee High School","Certificate",2.8
2007,"628","Cherokee County","5050","Cherokee High School","Bachelors",29.7
2007,"628","Cherokee County","5050","Cherokee High School","Associates",7.6
2007,"629","Clarke County","5556","Clarke Central High School","No Postsecondary Credential/Not Enrolled",50
2007,"629","Clarke County","5556","Clarke Central High School","No Postsecondary Credential/Enrolled",5.8
2007,"629","Clarke County","5556","Clarke Central High School","Bachelors",30.3
