"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","GRADUATE_COUNT","LS_ENG_PCT","LS_MATH_PCT"
2011,"669","Hall County","1556","North Hall High School",208,3.7,13.9
2011,"669","Hall County","4752","Johnson High School",218,15.2,33.3
2011,"669","Hall County","ALL","All Hall County High Schools",1357,11.9,26.8
2011,"670","Hancock County","0288","Hancock Central High School",79,23.7,28.9
2011,"670","Hancock County","ALL","All Hancock County High Schools",79,23.7,28.9
2011,"671","Haralson County","3050","Haralson County High School",185,18.9,32.2
2011,"671","Haralson County","ALL","All Haralson County High Schools",185,18.9,32.2
2011,"672","Harris County","0299","Harris County High School",362,13.5,26.1
2011,"672","Harris County","ALL","All Harris County High Schools",362,13.5,26.1
2011,"673","Hart County","3050","Hart County High School",208,14.1,29.5
2011,"673","Hart County","ALL","All Hart County High Schools",208,14.1,29.5
2011,"674","Heard County","0110","Heard County High School",143,12.3,21.1
2011,"674","Heard County","ALL","All Heard County High Schools",143,12.3,21.1
2011,"675","Henry County","0101","Union Grove High",341,6.9,16.5
2011,"675","Henry County","0104","Luella High School",399,13,29.8
2011,"675","Henry County","0105","Dutchtown High",281,12.7,18.7
2011,"675","Henry County","0195","Patrick Henry High School",40,11.1,11.1
2011,"675","Henry County","0214","Locust Grove High",156,8.3,19
2011,"675","Henry County","0295","Stockbridge High School",228,17.9,32.5
2011,"675","Henry County","0307","Ola High School",294,10.5,17.8
2011,"675","Henry County","0391","Eagle's Landing High School",213,10.2,14.8
2011,"675","Henry County","0408","Woodland High School",336,16.4,20.1
2011,"675","Henry County","3050","McDonough High School",255,30.7,40.4
2011,"675","Henry County","ALL","All Henry County High Schools",2543,13.4,22.6
2011,"676","Houston County","0192","Houston County High School",501,6,13.6
2011,"676","Houston County","0300","Houston County Career Academy",50,9.1,9.1
2011,"676","Houston County","1054","Perry High School",256,9.6,17.8
2011,"676","Houston County","2052","Northside High School",322,7.4,16.9
2011,"676","Houston County","3050","Elberta Open Campus High School",16,0,0
2011,"676","Houston County","4056","Warner Robins High School",382,5.4,20
2011,"676","Houston County","ALL","All Houston County High Schools",1527,6.7,16.4
2011,"677","Irwin County","2050","Irwin County High School",64,18.9,43.2
2011,"677","Irwin County","ALL","All Irwin County High Schools",64,18.9,43.2
2011,"678","Jackson County","0107","East Jackson Comprehensive High School",194,16.5,18.8
2011,"678","Jackson County","0191","Jackson County Comprehensive High School",218,26.8,29.9
2011,"678","Jackson County","ALL","All Jackson County High Schools",412,22,24.7
2011,"679","Jasper County","0108","Jasper County High School",111,13.8,34.5
2011,"679","Jasper County","ALL","All Jasper County High Schools",111,13.8,34.5
2011,"680","Jeff Davis County","0199","Jeff Davis High School",153,19,22.6
2011,"680","Jeff Davis County","ALL","All Jeff Davis County High Schools",153,19,22.6
2011,"681","Jefferson County","0196","Jefferson County High School",184,28,44.1
2011,"681","Jefferson County","ALL","All Jefferson County High Schools",184,28,44.1
2011,"682","Jenkins County","0201","Jenkins County High School",81,27.7,44.7
2011,"682","Jenkins County","ALL","All Jenkins County High Schools",81,27.7,44.7
2011,"683","Johnson County","0201","Johnson County High School",63,15.6,28.1
2011,"683","Johnson County","ALL","All Johnson County High Schools",63,15.6,28.1
2011,"684","Jones County","0192","Jones County High School",314,17,23.4
2011,"684","Jones County","ALL","All Jones County High Schools",314,17,23.4
2011,"685","Lamar County","0175","Lamar County High School",141,26,31.2
2011,"685","Lamar County","ALL","All Lamar County High Schools",141,26,31.2
2011,"686","Lanier County","0201","Lanier County High School",65,32.1,32.1
2011,"686","Lanier County","ALL","All Lanier County High Schools",65,32.1,32.1
2011,"687","Laurens County","0110","West Laurens High School",238,9.8,22
2011,"687","Laurens County","0197","East Laurens High School",87,20,53.3
2011,"687","Laurens County","ALL","All Laurens County High Schools",325,12,28.7
2011,"688","Lee County","0193","Lee County High School",356,28.1,28.1
2011,"688","Lee County","ALL","All Lee County High Schools",356,28.1,28.1
2011,"689","Liberty County","0105","Bradwell Institute",337,11.6,31.2
2011,"689","Liberty County","0192","Liberty County High School",223,18.9,27.9
2011,"689","Liberty County","ALL","All Liberty County High Schools",560,15,29.6
2011,"690","Lincoln County","0110","Lincoln County High School",85,21.6,33.3
2011,"690","Lincoln County","ALL","All Lincoln County High Schools",85,21.6,33.3
2011,"691","Long County","0205","Long County High School",110,26.3,40.4
2011,"691","Long County","ALL","All Long County High Schools",110,26.3,40.4
2011,"692","Lowndes County","5050","Lowndes High School",561,10.7,19.2
2011,"692","Lowndes County","ALL","All Lowndes County High Schools",561,10.7,19.2
2011,"693","Lumpkin County","0101","Lumpkin County High School",175,6.1,23.2
2011,"693","Lumpkin County","ALL","All Lumpkin County High Schools",175,6.1,23.2
2011,"694","Macon County","2060","Macon County High School",100,27.1,30.5
2011,"694","Macon County","ALL","All Macon County High Schools",100,27.1,30.5
2011,"695","Madison County","5050","Madison County High School",290,13.1,33.6
2011,"695","Madison County","ALL","All Madison County High Schools",290,13.1,33.6
2011,"696","Marion County","0275","Marion County Middle/High School",104,18.8,26.1
2011,"696","Marion County","ALL","All Marion County High Schools",104,18.8,26.1
2011,"697","McDuffie County","0192","Thomson High School",236,15.6,27.9
2011,"697","McDuffie County","ALL","All McDuffie County High Schools",236,15.6,27.9
2011,"698","McIntosh County","0104","McIntosh Academy",122,24.2,47
2011,"698","McIntosh County","ALL","All McIntosh County High Schools",122,24.2,47
2011,"699","Meriwether County","0300","Greenville High School",62,36.4,40.9
2011,"699","Meriwether County","4050","Manchester High School",88,18.2,18.2
2011,"699","Meriwether County","ALL","All Meriwether County High Schools",150,24.2,25.8
2011,"700","Miller County","0210","Miller County High School",66,40.5,61.9
2011,"700","Miller County","ALL","All Miller County High Schools",66,40.5,61.9
2011,"701","Mitchell County","0105","Baconton Community Charter School",36,38.1,28.6
2011,"701","Mitchell County","0282","Mitchell County High School",85,29.2,35.4
2011,"701","Mitchell County","ALL","All Mitchell County High Schools",121,31.9,33.3
2011,"702","Monroe County","0184","Mary Persons High School",212,15,24.5
2011,"702","Monroe County","ALL","All Monroe County High Schools",212,15,24.5
2011,"703","Montgomery County","0201","Montgomery County High School",60,17.1,48.6
2011,"703","Montgomery County","ALL","All Montgomery County High Schools",60,17.1,48.6
2011,"704","Morgan County","1050","Morgan County High School",234,14.2,25
2011,"704","Morgan County","ALL","All Morgan County High Schools",234,14.2,25
2011,"705","Murray County","0108","Pleasant Valley Innovative School",13,0,0
2011,"705","Murray County","0190","Murray County High School",349,12.2,41.9
2011,"705","Murray County","ALL","All Murray County High Schools",362,12.2,41.9
2011,"706","Muscogee County","0106","Early College Academy of Columbus",45,20,20
2011,"706","Muscogee County","0203","Northside High School",338,11,27.5
2011,"706","Muscogee County","0278","Shaw High School",268,20.1,32.4
2011,"706","Muscogee County","0378","Spencer High School",147,22.5,25
2011,"706","Muscogee County","1064","Kendrick High School",137,27.7,46.8
2011,"706","Muscogee County","2062","Hardaway High School",298,23.5,26.5
2011,"706","Muscogee County","3054","Columbus High School",310,2.8,1.4
2011,"706","Muscogee County","5052","Carver High School",191,27.4,30.1
2011,"706","Muscogee County","5062","Jordan Vocational High School",137,25.5,48.9
2011,"706","Muscogee County","ALL","All Muscogee County High Schools",1871,16.1,24
2011,"707","Newton County","0173","Newton High School",398,26.3,37.1
2011,"707","Newton County","0206","Alcovy High School",332,19.8,38.3
2011,"707","Newton County","0295","Eastside High School",281,16.6,37
2011,"707","Newton County","ALL","All Newton County High Schools",1011,21.2,37.4
2011,"708","Oconee County","0105","North Oconee High School",238,4.3,14.8
2011,"708","Oconee County","0293","Oconee County High School",220,3.3,8
2011,"708","Oconee County","ALL","All Oconee County High Schools",458,3.8,11.5
2011,"709","Oglethorpe County","2050","Oglethorpe County High School",134,10.8,36.5
2011,"709","Oglethorpe County","ALL","All Oglethorpe County High Schools",134,10.8,36.5
2011,"710","Paulding County","0101","Hiram High School",316,19.5,27.7
2011,"710","Paulding County","0106","South Paulding High School",428,15.9,29.4
2011,"710","Paulding County","0109","North Paulding High School",352,13,30
2011,"710","Paulding County","0292","East Paulding High School",329,14.7,36.8
2011,"710","Paulding County","2552","Paulding County High School",224,24.4,47.8
2011,"710","Paulding County","ALL","All Paulding County High Schools",1649,16.5,32.7
2011,"711","Peach County","2052","Peach County High School",177,18.9,34.2
2011,"711","Peach County","ALL","All Peach County High Schools",177,18.9,34.2
2011,"712","Pickens County","0198","Pickens County High School",219,5.7,24.8
2011,"712","Pickens County","ALL","All Pickens County High Schools",219,5.7,24.8
2011,"713","Pierce County","0182","Pierce County High School",191,8.2,17.5
2011,"713","Pierce County","ALL","All Pierce County High Schools",191,8.2,17.5
2011,"714","Pike County","0194","Pike County High School",201,10.2,22
2011,"714","Pike County","ALL","All Pike County High Schools",201,10.2,22
2011,"715","Polk County","0102","Rockmart High School",163,11.6,39.1
2011,"715","Polk County","5050","Cedartown High School",178,14.6,39
2011,"715","Polk County","ALL","All Polk County High Schools",341,13.2,39.1
2011,"716","Pulaski County","2050","Hawkinsville High School",79,17.6,27.5
2011,"716","Pulaski County","ALL","All Pulaski County High Schools",79,17.6,27.5
2011,"717","Putnam County","0114","Putnam County High School",131,8,24
2011,"717","Putnam County","ALL","All Putnam County High Schools",131,8,24
2011,"718","Quitman County","0110","Quitman County High School",10,0,0
2011,"718","Quitman County","ALL","All Quitman County High Schools",10,0,0
2011,"719","Rabun County","0177","Rabun County High School",156,18.1,22.2
2011,"719","Rabun County","ALL","All Rabun County High Schools",156,18.1,22.2
2011,"720","Randolph County","0201","Randolph Clay High School",94,27.7,29.8
2011,"720","Randolph County","ALL","All Randolph County High Schools",94,27.7,29.8
2011,"721","Richmond County","0100","Cross Creek High School",250,28.7,39.4
2011,"721","Richmond County","1052","Butler High School",192,33.9,47.5
2011,"721","Richmond County","2056","Hephzibah High School",195,18.2,45.5
2011,"721","Richmond County","2574","Westside High School",154,17.9,42.3
2011,"721","Richmond County","3054","Glenn Hills High School",134,39,47.5
2011,"721","Richmond County","3556","Johnson Magnet",82,3.8,7.7
2011,"721","Richmond County","3756","Josey High School",126,30.8,43.6
2011,"721","Richmond County","4060","Academy of Richmond County High School",206,28.3,36.4
2011,"721","Richmond County","4562","Davidson Magnet School",91,1.5,4.4
2011,"721","Richmond County","5566","Laney High School",81,50,53.1
2011,"721","Richmond County","ALL","All Richmond County High Schools",1511,23.8,36.4
2011,"722","Rockdale County","0176","Heritage High School",344,12.9,28.2
2011,"722","Rockdale County","0192","Salem High School",320,21.3,43.9
2011,"722","Rockdale County","3052","Rockdale County High School",358,23.2,45.3
2011,"722","Rockdale County","ALL","All Rockdale County High Schools",1022,18.8,38.6
2011,"723","Schley County","0101","Schley Middle High School",78,9.8,6.6
2011,"723","Schley County","ALL","All Schley County High Schools",78,9.8,6.6
2011,"724","Screven County","4052","Screven County High School",186,15.3,22
2011,"724","Screven County","ALL","All Screven County High Schools",186,15.3,22
2011,"725","Seminole County","0196","Seminole County Middle/High School",82,40.3,50
2011,"725","Seminole County","ALL","All Seminole County High Schools",82,40.3,50
2011,"726","Griffin-Spalding County","0101","Spalding High School",238,17.9,29.1
2011,"726","Griffin-Spalding County","0187","Griffin High School",241,26.9,33.6
2011,"726","Griffin-Spalding County","0208","AZ Kelsey Academy",18,50,50
2011,"726","Griffin-Spalding County","ALL","All Griffin-Spalding County High Schools",497,22.8,31.6
2011,"727","Stephens County","5050","Stephens County High School",223,16.4,26.2
2011,"727","Stephens County","ALL","All Stephens County High Schools",223,16.4,26.2
2011,"728","Stewart County","0201","Stewart County High School",29,35.3,41.2
2011,"728","Stewart County","ALL","All Stewart County High Schools",29,35.3,41.2
2011,"729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)",224,28.2,28.2
2011,"729","Sumter County","ALL","All Sumter County High Schools",224,28.2,28.2
2011,"731","Taliaferro County","0102","Taliaferro County School",11,33.3,16.7
2011,"731","Taliaferro County","ALL","All Taliaferro County High Schools",11,33.3,16.7
2011,"732","Tattnall County","0194","Tattnall County High School",174,15.8,31.6
2011,"732","Tattnall County","ALL","All Tattnall County High Schools",174,15.8,31.6
2011,"733","Taylor County","0201","Taylor County High School",74,14.3,31
2011,"733","Taylor County","ALL","All Taylor County High Schools",74,14.3,31
2011,"734","Telfair County","0201","Telfair County High School",92,22.2,31.1
2011,"734","Telfair County","ALL","All Telfair County High Schools",92,22.2,31.1
2011,"735","Terrell County","0105","Terrell High School",73,36.2,36.2
2011,"735","Terrell County","ALL","All Terrell County High Schools",73,36.2,36.2
2011,"736","Thomas County","0100","Bishop Hall Charter School",18,0,0
2011,"736","Thomas County","0191","Thomas County Central High School",264,9.2,21.4
2011,"736","Thomas County","ALL","All Thomas County High Schools",282,9,20.8
2011,"737","Tift County","0199","Tift County High School",388,16.8,39.3
2011,"737","Tift County","ALL","All Tift County High Schools",388,16.8,39.3
2011,"738","Toombs County","0192","Toombs County High School",158,15.1,36
2011,"738","Toombs County","ALL","All Toombs County High Schools",158,15.1,36
