school_year,loc_code,school,cll_percent,cd_percent,apl_sed_percent,percent_correct,gt70,n,grp_cat,stu_grp,cll_lab,cd_lab,apl_sed_lab,tot_lab,gt70_lab,n_lab,score_group
2022,155,Alford ES,50.8988186954289,47.6190476190476,76.7419962335217,56.4030131826742,30.5084745762712,59,Gender,Male,50.9,47.6,76.7,56.4,30.5,59,2
2022,155,Alford ES,55.1767676767677,49.5238095238095,81.4814814814815,60.1041666666667,35.8333333333333,120,SPED Status,Non-Special Education,55.2,49.5,81.5,60.1,35.8,120,2
2022,155,Alford ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,175,Britt ES,46.6666666666667,39.3650793650794,75.1851851851852,51.6666666666667,20,15,Language Status,English Learners,46.7,39.4,75.2,51.7,20.0,15,1
2022,175,Britt ES,67.0454545454546,55.489417989418,83.5648148148148,67.8047839506173,48.6111111111111,72,Language Status,Non-English Learners,67.0,55.5,83.6,67.8,48.6,72,2
2022,175,Britt ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,175,Britt ES,66.7371388301621,53.0454042081949,83.5917312661499,66.9573643410853,41.8604651162791,43,Race/Ethnicity,Black,66.7,53.0,83.6,67.0,41.9,43,2
2022,175,Britt ES,51.2265512265512,45.8049886621315,75.1322751322751,55.6216931216931,23.8095238095238,21,Race/Ethnicity,Hispanic,51.2,45.8,75.1,55.6,23.8,21,2
2022,175,Britt ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,175,Britt ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,175,Britt ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,175,Britt ES,60.3815937149271,49.2063492063492,79.0123456790123,61.7798353909465,35.1851851851852,54,FRM Status,FRM Eligible,60.4,49.2,79.0,61.8,35.2,54,2
2022,175,Britt ES,68.6868686868687,58.4415584415585,87.2053872053872,70.3282828282828,57.5757575757576,33,FRM Status,FRM Ineligible,68.7,58.4,87.2,70.3,57.6,33,3
2022,175,Britt ES,70.6577974870658,55.7491289198606,87.5338753387534,70.5284552845529,51.219512195122,41,Gender,Female,70.7,55.7,87.5,70.5,51.2,41,3
2022,175,Britt ES,57.1805006587615,50,77.2946859903382,60.1147342995169,36.9565217391304,46,Gender,Male,57.2,50.0,77.3,60.1,37.0,46,2
2022,175,Britt ES,63.6728733114275,52.4383247274814,82.3962516733601,65.0769745649264,43.3734939759036,83,SPED Status,Non-Special Education,63.7,52.4,82.4,65.1,43.4,83,2
2022,175,Britt ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,180,Brookwood ES,51.2477718360071,49.2997198879552,60.2941176470588,52.9411764705882,26.4705882352941,34,Language Status,English Learners,51.2,49.3,60.3,52.9,26.5,34,1
2022,180,Brookwood ES,72.9719555806512,71.8426501035197,77.536231884058,73.7836438923396,68.3229813664596,161,Language Status,Non-English Learners,73.0,71.8,77.5,73.8,68.3,161,3
2022,180,Brookwood ES,67.9522497704316,65.945165945166,71.7171717171717,68.3080808080808,54.5454545454545,33,Race/Ethnicity,Asian,68.0,65.9,71.7,68.3,54.5,33,2
2022,180,Brookwood ES,70.3133025166924,67.2316384180791,75.5178907721281,70.7156308851224,59.3220338983051,59,Race/Ethnicity,Black,70.3,67.2,75.5,70.7,59.3,59,3
2022,180,Brookwood ES,60.6060606060606,62.6373626373626,62.2507122507123,61.6096866096866,46.1538461538462,39,Race/Ethnicity,Hispanic,60.6,62.6,62.3,61.6,46.2,39,2
2022,180,Brookwood ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,180,Brookwood ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,180,Brookwood ES,74.1841491841492,72.6190476190476,82.051282051282,75.6944444444445,76.9230769230769,52,Race/Ethnicity,White,74.2,72.6,82.1,75.7,76.9,52,3
2022,180,Brookwood ES,64.1414141414142,62.9960317460318,68.75,64.9594907407407,52.0833333333333,48,FRM Status,FRM Eligible,64.1,63.0,68.8,65.0,52.1,48,2
2022,180,Brookwood ES,70.8307565450423,69.5173307418206,76.4172335600907,71.8442932728647,63.9455782312925,147,FRM Status,FRM Ineligible,70.8,69.5,76.4,71.8,63.9,147,3
2022,180,Brookwood ES,71.7171717171717,66.9738863287251,78.7933094384707,72.1027479091995,67.741935483871,93,Gender,Female,71.7,67.0,78.8,72.1,67.7,93,3
2022,180,Brookwood ES,66.8746286393345,68.7675070028011,70.6427015250545,68.3687363834423,54.9019607843137,102,Gender,Male,66.9,68.8,70.6,68.4,54.9,102,2
2022,180,Brookwood ES,70.2693602693603,68.1216931216931,76.358024691358,71.1651234567901,64.4444444444445,180,SPED Status,Non-Special Education,70.3,68.1,76.4,71.2,64.4,180,3
2022,180,Brookwood ES,56.1616161616162,65.3968253968254,52.5925925925926,57.962962962963,20,15,SPED Status,Special Education,56.2,65.4,52.6,58.0,20.0,15,2
2022,200,Camp Creek ES,57.3667711598746,51.7241379310345,72.0306513409962,59.3869731800766,31.0344827586207,29,Language Status,English Learners,57.4,51.7,72.0,59.4,31.0,29,2
2022,200,Camp Creek ES,74.8445998445999,69.6886446886447,81.6951566951567,75.0534188034188,71.7948717948718,156,Language Status,Non-English Learners,74.8,69.7,81.7,75.1,71.8,156,3
2022,200,Camp Creek ES,70.8333333333334,69.4940476190476,81.0763888888889,73.0034722222222,68.75,32,Race/Ethnicity,Asian,70.8,69.5,81.1,73.0,68.8,32,3
2022,200,Camp Creek ES,70.5159705159705,64.8648648648649,73.1231231231231,69.5195195195195,56.7567567567568,37,Race/Ethnicity,Black,70.5,64.9,73.1,69.5,56.8,37,2
2022,200,Camp Creek ES,66.5028665028665,58.6872586872587,81.3813813813814,67.942942942943,56.7567567567568,37,Race/Ethnicity,Hispanic,66.5,58.7,81.4,67.9,56.8,37,2
2022,200,Camp Creek ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,200,Camp Creek ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,200,Camp Creek ES,75.9871441689624,70.6349206349206,81.986531986532,75.9259259259259,72.7272727272727,66,Race/Ethnicity,White,76.0,70.6,82.0,75.9,72.7,66,3
2022,200,Camp Creek ES,67.4242424242424,60.2380952380952,74.5833333333333,67.1180555555556,52.5,40,FRM Status,FRM Eligible,67.4,60.2,74.6,67.1,52.5,40,2
2022,200,Camp Creek ES,73.3960292580982,68.7027914614122,81.7241379310345,74.1091954022989,68.9655172413793,145,FRM Status,FRM Ineligible,73.4,68.7,81.7,74.1,69.0,145,3
2022,200,Camp Creek ES,73.3088460361188,67.4362674362675,84.1750841750842,74.3125701459035,69.6969696969697,99,Gender,Female,73.3,67.4,84.2,74.3,69.7,99,3
2022,200,Camp Creek ES,70.7188160676533,66.2236987818383,75.5813953488372,70.6233850129199,60.4651162790698,86,Gender,Male,70.7,66.2,75.6,70.6,60.5,86,3
2022,200,Camp Creek ES,74.0100390407139,68.4779433245691,82.8220858895705,74.5995228357192,69.9386503067485,163,SPED Status,Non-Special Education,74.0,68.5,82.8,74.6,69.9,163,3
2022,200,Camp Creek ES,57.9889807162535,54.978354978355,60.6060606060606,57.7651515151515,31.8181818181818,22,SPED Status,Special Education,58.0,55.0,60.6,57.8,31.8,22,2
2022,240,Cedar Hill ES,38.3549783549784,39.0476190476191,60.7936507936508,44.1666666666667,8.57142857142857,35,Language Status,English Learners,38.4,39.0,60.8,44.2,8.6,35,1
2022,240,Cedar Hill ES,61.1626468769326,58.1146744412051,77.0975056689343,64.2573696145125,38.7755102040816,98,Language Status,Non-English Learners,61.2,58.1,77.1,64.3,38.8,98,2
2022,240,Cedar Hill ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,240,Cedar Hill ES,60.662177328844,58.9065255731922,76.6460905349794,64.1460905349794,33.3333333333333,54,Race/Ethnicity,Black,60.7,58.9,76.6,64.1,33.3,54,2
2022,240,Cedar Hill ES,45.9119496855346,45.1033243486074,67.1907756813417,50.9958071278826,18.8679245283019,53,Race/Ethnicity,Hispanic,45.9,45.1,67.2,51.0,18.9,53,1
2022,240,Cedar Hill ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,240,Cedar Hill ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,240,Cedar Hill ES,54.3290043290043,52.8344671201814,72.8174603174603,58.5152116402117,33.3333333333333,84,FRM Status,FRM Eligible,54.3,52.8,72.8,58.5,33.3,84,2
2022,240,Cedar Hill ES,56.5862708719852,53.5471331389699,72.7891156462585,59.750566893424,26.530612244898,49,FRM Status,FRM Ineligible,56.6,53.5,72.8,59.8,26.5,49,2
2022,240,Cedar Hill ES,58.7789661319073,55.1120448179272,78.5947712418301,62.6633986928105,30.8823529411765,68,Gender,Female,58.8,55.1,78.6,62.7,30.9,68,2
2022,240,Cedar Hill ES,51.3752913752914,50.989010989011,66.7521367521368,55.1068376068376,30.7692307692308,65,Gender,Male,51.4,51.0,66.8,55.1,30.8,65,2
2022,240,Cedar Hill ES,56.2593144560358,53.4738485558158,75.7285974499089,60.3142076502732,31.1475409836066,122,SPED Status,Non-Special Education,56.3,53.5,75.7,60.3,31.1,122,2
2022,240,Cedar Hill ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,250,Centerville ES,59.4276094276094,43.6507936507937,87.962962962963,61.9598765432099,33.3333333333333,18,Language Status,English Learners,59.4,43.7,88.0,62.0,33.3,18,2
2022,250,Centerville ES,65.4628476546285,59.3607305936073,79.3759512937595,67.1613394216134,47.9452054794521,73,Language Status,Non-English Learners,65.5,59.4,79.4,67.2,47.9,73,2
2022,250,Centerville ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,250,Centerville ES,67.5693101225016,62.3100303951368,79.4326241134752,69.0011820330969,51.0638297872341,47,Race/Ethnicity,Black,67.6,62.3,79.4,69.0,51.1,47,2
2022,250,Centerville ES,59.95670995671,49.1496598639456,83.9285714285714,62.7976190476191,42.8571428571429,28,Race/Ethnicity,Hispanic,60.0,49.1,83.9,62.8,42.9,28,2
2022,250,Centerville ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,250,Centerville ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,250,Centerville ES,63.9118457300276,54.1125541125541,79.6969696969697,65,38.1818181818182,55,FRM Status,FRM Eligible,63.9,54.1,79.7,65.0,38.2,55,2
2022,250,Centerville ES,64.8148148148148,59.5238095238095,83.179012345679,67.8626543209877,55.5555555555556,36,FRM Status,FRM Ineligible,64.8,59.5,83.2,67.9,55.6,36,2
2022,250,Centerville ES,66.6666666666667,54.8534798534799,84.1880341880342,67.6014957264957,48.0769230769231,52,Gender,Female,66.7,54.9,84.2,67.6,48.1,52,2
2022,250,Centerville ES,61.0722610722611,58.1196581196581,76.9230769230769,64.1737891737892,41.025641025641,39,Gender,Male,61.1,58.1,76.9,64.2,41.0,39,2
2022,250,Centerville ES,64.5791245791246,56.6137566137566,81.4814814814815,66.4814814814815,45.5555555555556,90,SPED Status,Non-Special Education,64.6,56.6,81.5,66.5,45.6,90,2
2022,250,Centerville ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,277,Winn Holt ES,47.8505990133897,34.9944629014396,75.7105943152455,51.0658914728682,16.2790697674419,43,Language Status,English Learners,47.9,35.0,75.7,51.1,16.3,43,1
2022,277,Winn Holt ES,70.4616256018125,63.4623943035158,84.8390446521288,72.0145379023884,58.8785046728972,107,Language Status,Non-English Learners,70.5,63.5,84.8,72.0,58.9,107,3
2022,277,Winn Holt ES,66.6666666666667,61.0119047619048,86.1111111111111,69.8784722222222,50,16,Race/Ethnicity,Asian,66.7,61.0,86.1,69.9,50.0,16,2
2022,277,Winn Holt ES,70.0606060606061,61.9047619047619,83.8888888888889,71.1388888888889,60,50,Race/Ethnicity,Black,70.1,61.9,83.9,71.1,60.0,50,3
2022,277,Winn Holt ES,56.3820018365473,45.0937950937951,78.956228956229,58.733164983165,28.7878787878788,66,Race/Ethnicity,Hispanic,56.4,45.1,79.0,58.7,28.8,66,2
2022,277,Winn Holt ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,277,Winn Holt ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,277,Winn Holt ES,60.6060606060606,50.2070393374741,83.3333333333333,63.2548309178744,40.2173913043478,92,FRM Status,FRM Eligible,60.6,50.2,83.3,63.3,40.2,92,2
2022,277,Winn Holt ES,69.3312434691745,63.3825944170772,80.4597701149425,70.3783524904215,56.8965517241379,58,FRM Status,FRM Ineligible,69.3,63.4,80.5,70.4,56.9,58,3
2022,277,Winn Holt ES,65.6986531986532,55.489417989418,86.033950617284,67.8047839506173,52.7777777777778,72,Gender,Female,65.7,55.5,86.0,67.8,52.8,72,2
2022,277,Winn Holt ES,62.3931623931624,55.1282051282051,78.7037037037037,64.3518518518519,41.025641025641,78,Gender,Male,62.4,55.1,78.7,64.4,41.0,78,2
2022,277,Winn Holt ES,63.9892071398921,55.2511415525114,82.4200913242009,66.0483257229833,47.2602739726027,146,SPED Status,Non-Special Education,64.0,55.3,82.4,66.0,47.3,146,2
2022,277,Winn Holt ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,280,Chattahoochee ES,43.7878787878788,46.4285714285714,57.7777777777778,48.0555555555556,15,20,Language Status,English Learners,43.8,46.4,57.8,48.1,15.0,20,1
2022,280,Chattahoochee ES,68.8242424242424,66.0571428571429,72.4,68.9111111111111,54.4,125,Language Status,Non-English Learners,68.8,66.1,72.4,68.9,54.4,125,2
2022,280,Chattahoochee ES,65.1515151515152,64.2857142857143,70.4861111111111,66.2326388888889,56.25,16,Race/Ethnicity,Asian,65.2,64.3,70.5,66.2,56.2,16,2
2022,280,Chattahoochee ES,64.8629148629149,61.3378684807256,70.6349206349206,65.2777777777778,45.2380952380953,42,Race/Ethnicity,Black,64.9,61.3,70.6,65.3,45.2,42,2
2022,280,Chattahoochee ES,56.9264069264069,54.2517006802721,63.2936507936508,57.7380952380953,35.7142857142857,28,Race/Ethnicity,Hispanic,56.9,54.3,63.3,57.7,35.7,28,2
2022,280,Chattahoochee ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,280,Chattahoochee ES,71.1798839458414,71.6312056737589,74.3498817966903,72.1040189125296,59.5744680851064,47,Race/Ethnicity,White,71.2,71.6,74.3,72.1,59.6,47,3
2022,280,Chattahoochee ES,55.4545454545455,50.7619047619048,65.7777777777778,56.6666666666667,32,50,FRM Status,FRM Eligible,55.5,50.8,65.8,56.7,32.0,50,2
2022,280,Chattahoochee ES,70.5901116427432,69.9749373433584,72.8070175438597,70.9649122807018,57.8947368421053,95,FRM Status,FRM Ineligible,70.6,70.0,72.8,71.0,57.9,95,3
2022,280,Chattahoochee ES,65.9848484848485,60.5357142857143,73.6111111111111,66.3020833333333,51.25,80,Gender,Female,66.0,60.5,73.6,66.3,51.2,80,2
2022,280,Chattahoochee ES,64.6153846153846,66.8131868131868,66.4102564102564,65.7051282051282,46.1538461538462,65,Gender,Male,64.6,66.8,66.4,65.7,46.2,65,2
2022,280,Chattahoochee ES,66.9507575757576,64.2857142857143,71.7881944444445,67.3828125,50.78125,128,SPED Status,Non-Special Education,67.0,64.3,71.8,67.4,50.8,128,2
2022,280,Chattahoochee ES,53.475935828877,56.3025210084034,59.8039215686275,55.8823529411765,35.2941176470588,17,SPED Status,Special Education,53.5,56.3,59.8,55.9,35.3,17,2
2022,293,Cooper ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,293,Cooper ES,70.548178413347,67.3889780631354,77.4968789013733,71.3639200998752,62.3595505617978,178,Language Status,Non-English Learners,70.5,67.4,77.5,71.4,62.4,178,3
2022,293,Cooper ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,293,Cooper ES,66.8560606060606,64.3353174603175,73.2060185185185,67.7083333333333,53.125,96,Race/Ethnicity,Black,66.9,64.3,73.2,67.7,53.1,96,2
2022,293,Cooper ES,68.2615629984051,62.406015037594,75.4385964912281,68.3479532163743,63.1578947368421,19,Race/Ethnicity,Hispanic,68.3,62.4,75.4,68.3,63.2,19,2
2022,293,Cooper ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,293,Cooper ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,293,Cooper ES,75.0154607297464,70.7482993197279,82.1995464852608,75.5668934240363,67.3469387755102,49,Race/Ethnicity,White,75.0,70.7,82.2,75.6,67.3,49,3
2022,293,Cooper ES,65.8829676071056,60.8374384236453,75.6704980842912,66.8582375478927,50,58,FRM Status,FRM Eligible,65.9,60.8,75.7,66.9,50.0,58,2
2022,293,Cooper ES,71.369696969697,69.2571428571429,77.2888888888889,72.2333333333333,65.6,125,FRM Status,FRM Ineligible,71.4,69.3,77.3,72.2,65.6,125,3
2022,293,Cooper ES,72.7605727605728,66.3526949241235,81.2576312576313,73.015873015873,69.2307692307692,91,Gender,Female,72.8,66.4,81.3,73.0,69.2,91,3
2022,293,Cooper ES,66.5349143610013,66.8219461697723,72.3429951690821,68.0706521739131,52.1739130434783,92,Gender,Male,66.5,66.8,72.3,68.1,52.2,92,2
2022,293,Cooper ES,70.7127137294735,67.6775738228252,77.7777777777778,71.5937306021105,62.0111731843575,179,SPED Status,Non-Special Education,70.7,67.7,77.8,71.6,62.0,179,3
2022,293,Cooper ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,298,Craig ES,48.3405483405483,48.9795918367347,59.2592592592593,51.2566137566138,4.76190476190476,21,Language Status,English Learners,48.3,49.0,59.3,51.3,4.8,21,1
2022,298,Craig ES,73.303457106274,68.5781354795439,76.7605633802817,72.7895148669797,62.6760563380282,142,Language Status,Non-English Learners,73.3,68.6,76.8,72.8,62.7,142,3
2022,298,Craig ES,63.4469696969697,63.0952380952381,71.5277777777778,65.3645833333333,37.5,16,Race/Ethnicity,Asian,63.4,63.1,71.5,65.4,37.5,16,2
2022,298,Craig ES,75.5720470006184,69.77648202138,74.6031746031746,73.6394557823129,63.265306122449,49,Race/Ethnicity,Black,75.6,69.8,74.6,73.6,63.3,49,3
2022,298,Craig ES,64.8093841642229,55.7603686635945,74.3727598566308,64.5609318996416,51.6129032258065,31,Race/Ethnicity,Hispanic,64.8,55.8,74.4,64.6,51.6,31,2
2022,298,Craig ES,64.8484848484849,65.7142857142857,71.1111111111111,66.6666666666667,40,15,Race/Ethnicity,Multi-Race,64.8,65.7,71.1,66.7,40.0,15,2
2022,298,Craig ES,71.6200466200466,69.6886446886447,76.3888888888889,72.2489316239316,59.6153846153846,52,Race/Ethnicity,White,71.6,69.7,76.4,72.2,59.6,52,3
2022,298,Craig ES,67.2176308539945,61.2987012987013,75.0505050505051,67.449494949495,49.0909090909091,55,FRM Status,FRM Eligible,67.2,61.3,75.1,67.4,49.1,55,2
2022,298,Craig ES,71.5488215488216,68.4744268077601,74.2283950617284,71.3220164609054,58.3333333333333,108,FRM Status,FRM Ineligible,71.5,68.5,74.2,71.3,58.3,108,3
2022,298,Craig ES,77.9379157427938,68.2926829268293,81.7073170731707,76.0670731707317,68.2926829268293,82,Gender,Female,77.9,68.3,81.7,76.1,68.3,82,3
2022,298,Craig ES,62.1399176954733,63.7860082304527,67.2153635116598,63.8888888888889,41.9753086419753,81,Gender,Male,62.1,63.8,67.2,63.9,42.0,81,2
2022,298,Craig ES,72.3382473382474,67.8893178893179,75.975975975976,71.9500750750751,58.1081081081081,148,SPED Status,Non-Special Education,72.3,67.9,76.0,72.0,58.1,148,3
2022,298,Craig ES,47.8787878787879,47.9365079365079,60,50.9259259259259,26.6666666666667,15,SPED Status,Special Education,47.9,47.9,60.0,50.9,26.7,15,1
2022,300,Dacula ES,51.5151515151515,46.8253968253968,56.1728395061728,51.3117283950617,16.6666666666667,18,Language Status,English Learners,51.5,46.8,56.2,51.3,16.7,18,1
2022,300,Dacula ES,73.4402852049911,64.8659463785514,75.8169934640523,71.5336134453782,55.4621848739496,119,Language Status,Non-English Learners,73.4,64.9,75.8,71.5,55.5,119,3
2022,300,Dacula ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,300,Dacula ES,68.7590187590188,63.0385487528345,69.8412698412698,67.3611111111111,42.8571428571429,42,Race/Ethnicity,Black,68.8,63.0,69.8,67.4,42.9,42,2
2022,300,Dacula ES,66.1319073083779,54.9019607843137,68.7908496732026,63.5212418300654,35.2941176470588,34,Race/Ethnicity,Hispanic,66.1,54.9,68.8,63.5,35.3,34,2
2022,300,Dacula ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,300,Dacula ES,75.0329380764163,68.0124223602485,78.3816425120773,73.8224637681159,67.3913043478261,46,Race/Ethnicity,White,75.0,68.0,78.4,73.8,67.4,46,3
2022,300,Dacula ES,64.3939393939394,56.0515873015873,68.4027777777778,62.962962962963,33.3333333333333,48,FRM Status,FRM Eligible,64.4,56.1,68.4,63.0,33.3,48,2
2022,300,Dacula ES,73.8849165815458,65.9711075441413,75.8426966292135,72.0661672908864,59.5505617977528,89,FRM Status,FRM Ineligible,73.9,66.0,75.8,72.1,59.6,89,3
2022,300,Dacula ES,75.0109793588055,62.3878536922015,77.2946859903382,71.9001610305958,57.9710144927536,69,Gender,Female,75.0,62.4,77.3,71.9,58.0,69,3
2022,300,Dacula ES,66.0427807486631,62.6050420168067,69.1176470588235,65.8088235294118,42.6470588235294,68,Gender,Male,66.0,62.6,69.1,65.8,42.6,68,2
2022,300,Dacula ES,70.7219251336899,62.8151260504202,73.202614379085,69.0359477124183,50.7352941176471,136,SPED Status,Non-Special Education,70.7,62.8,73.2,69.0,50.7,136,2
2022,300,Dacula ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,355,Chesney ES,39.1018619934283,35.8577165806082,63.9892904953146,44.3775100401606,8.43373493975904,83,Language Status,English Learners,39.1,35.9,64.0,44.4,8.4,83,1
2022,355,Chesney ES,61.9834710743802,54.3599257884972,73.5930735930736,62.6623376623377,48.0519480519481,77,Language Status,Non-English Learners,62.0,54.4,73.6,62.7,48.1,77,2
2022,355,Chesney ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,355,Chesney ES,61.5440115440116,53.6281179138322,70.1058201058201,61.3756613756614,50,42,Race/Ethnicity,Black,61.5,53.6,70.1,61.4,50.0,42,2
2022,355,Chesney ES,44.0940012368584,38.9698736637512,67.687074829932,48.4977324263039,14.2857142857143,98,Race/Ethnicity,Hispanic,44.1,39.0,67.7,48.5,14.3,98,1
2022,355,Chesney ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,355,Chesney ES,,,,,,,Race/Ethnicity,Native American,--,--,--,--,--,TFR†,
2022,355,Chesney ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,355,Chesney ES,47.7893691008445,43.3645589383294,66.9398907103825,51.2864298724955,22.1311475409836,122,FRM Status,FRM Eligible,47.8,43.4,66.9,51.3,22.1,122,1
2022,355,Chesney ES,57.5757575757576,49.2481203007519,73.9766081871345,59.2470760233918,44.7368421052632,38,FRM Status,FRM Ineligible,57.6,49.2,74.0,59.2,44.7,38,2
2022,355,Chesney ES,57.449494949495,48.2142857142857,75,59.1435185185185,37.5,72,Gender,Female,57.4,48.2,75.0,59.1,37.5,72,2
2022,355,Chesney ES,44.1115702479339,41.9372294372294,63.3838383838384,48.2954545454546,19.3181818181818,88,Gender,Male,44.1,41.9,63.4,48.3,19.3,88,1
2022,355,Chesney ES,51.3698630136986,45.5968688845401,70.7001522070015,54.5186453576865,29.4520547945206,146,SPED Status,Non-Special Education,51.4,45.6,70.7,54.5,29.5,146,2
2022,355,Chesney ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,400,Dyer ES,47.9338842975207,49.1341991341991,39.8989898989899,46.2752525252525,18.1818181818182,22,Language Status,English Learners,47.9,49.1,39.9,46.3,18.2,22,1
2022,400,Dyer ES,67.2176308539945,63.6363636363636,58.9786756453423,64.1133557800225,41.4141414141414,99,Language Status,Non-English Learners,67.2,63.6,59.0,64.1,41.4,99,2
2022,400,Dyer ES,64.5833333333334,61.6071428571429,64.5833333333334,63.7152777777778,56.25,16,Race/Ethnicity,Asian,64.6,61.6,64.6,63.7,56.2,16,2
2022,400,Dyer ES,66.2232076866223,62.6016260162602,55.6910569105691,62.5338753387534,34.1463414634146,41,Race/Ethnicity,Black,66.2,62.6,55.7,62.5,34.1,41,2
2022,400,Dyer ES,52.9741863075197,48.1481481481482,46.9135802469136,50.0514403292181,18.5185185185185,27,Race/Ethnicity,Hispanic,53.0,48.1,46.9,50.1,18.5,27,1
2022,400,Dyer ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,400,Dyer ES,72.5317693059629,71.2749615975423,63.7992831541219,69.9820788530466,51.6129032258065,31,Race/Ethnicity,White,72.5,71.3,63.8,70.0,51.6,31,2
2022,400,Dyer ES,59.8669623059867,57.8397212543554,55.1490514905149,58.0962059620596,31.7073170731707,41,FRM Status,FRM Eligible,59.9,57.8,55.1,58.1,31.7,41,2
2022,400,Dyer ES,65.6818181818182,62.6190476190476,55.6944444444445,62.2916666666667,40,80,FRM Status,FRM Ineligible,65.7,62.6,55.7,62.3,40.0,80,2
2022,400,Dyer ES,64.2717497556207,60.4454685099846,57.258064516129,61.4023297491039,37.0967741935484,62,Gender,Female,64.3,60.4,57.3,61.4,37.1,62,2
2022,400,Dyer ES,63.1227529532614,61.5819209039548,53.6723163841808,60.3107344632768,37.2881355932203,59,Gender,Male,63.1,61.6,53.7,60.3,37.3,59,2
2022,400,Dyer ES,64.5903479236813,62.1693121693122,55.4526748971193,61.5997942386831,37.962962962963,108,SPED Status,Non-Special Education,64.6,62.2,55.5,61.6,38.0,108,2
2022,400,Dyer ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,415,Fort Daniel ES,62.0320855614973,57.9831932773109,83.0065359477124,66.0947712418301,41.1764705882353,17,Language Status,English Learners,62.0,58.0,83.0,66.1,41.2,17,2
2022,415,Fort Daniel ES,68.2216905901116,64.9749373433584,76.3888888888889,69.3165204678363,56.5789473684211,76,Language Status,Non-English Learners,68.2,65.0,76.4,69.3,56.6,76,2
2022,415,Fort Daniel ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,415,Fort Daniel ES,65.3198653198653,62.6984126984127,72.2222222222222,66.2808641975309,44.4444444444444,18,Race/Ethnicity,Black,65.3,62.7,72.2,66.3,44.4,18,2
2022,415,Fort Daniel ES,62.0553359683795,55.9006211180124,77.2946859903382,64.0700483091788,47.8260869565218,23,Race/Ethnicity,Hispanic,62.1,55.9,77.3,64.1,47.8,23,2
2022,415,Fort Daniel ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,415,Fort Daniel ES,70.03367003367,69.4444444444445,78.0864197530864,71.875,61.1111111111111,36,Race/Ethnicity,White,70.0,69.4,78.1,71.9,61.1,36,3
2022,415,Fort Daniel ES,63.7445887445888,59.0136054421769,77.3809523809524,65.7738095238095,39.2857142857143,28,FRM Status,FRM Eligible,63.7,59.0,77.4,65.8,39.3,28,2
