obj_id,obj_name,obj_typ,obj_subtcd,obj_subtyp,country,metro,lat,lon,reldate,nces_schid,nces_disid,st,sys_id,sch_id,level,sch_type,sch_type_text,sys_sch,school_district_nm,school_name,mobility,k12_enr_n,k12_fl_n,k12_rpl_n,k12_frpl_n,unmasked_k12_frpl_pct
16018977,MILLER MAGNET MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.853139,-83.659775,20211112,130042002234,1300420,GA,611,0298,Middle,1,Regular School,611298,Bibb County,Miller Magnet Middle School,17.8,563,563,0,563,100
16018978,HERITAGE ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.852672,-83.794089,20211112,130042002472,1300420,GA,611,0605,Elementary,1,Regular School,611605,Bibb County,Heritage Elementary School,19,557,557,0,557,100
16018979,SKYVIEW ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.7893,-83.803092,20211112,130042002473,1300420,GA,611,0103,Elementary,1,Regular School,611103,Bibb County,Skyview Elementary School,14.4,358,358,0,358,100
16018980,BURDELL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.851224,-83.620253,20211112,130042002604,1300420,GA,611,0104,Elementary,1,Regular School,611104,Bibb County,Burdell Elementary School,13.3,445,445,0,445,100
16018981,RUTLAND HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,32.758243,-83.735251,20211112,130042002610,1300420,GA,611,0204,High,1,Regular School,611204,Bibb County,Rutland High School,15.8,924,924,0,924,100
16018982,RUTLAND MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,32.758243,-83.735251,20211112,130042002620,1300420,GA,611,0305,Middle,1,Regular School,611305,Bibb County,Rutland Middle School,14.1,815,815,0,815,100
16018984,HOWARD MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.89322,-83.729799,20211112,130042003290,1300420,GA,611,0205,Middle,1,Regular School,611205,Bibb County,Howard Middle School,17,1103,1103,0,1103,100
16018985,TAYLOR ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.87158,-83.672596,20211112,130042003292,1300420,GA,611,0405,Elementary,1,Regular School,611405,Bibb County,Rosa Taylor Elementary School,24.7,538,538,0,538,100
16018986,BALLARD - HUDSON MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,32.800972,-83.61737,20211112,130042003667,1300420,GA,611,0108,Middle,1,Regular School,611108,Bibb County,Ballard Hudson Middle School,21.4,807,807,0,807,100
16018987,HOWARD HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.89322,-83.729799,20211112,130042003726,1300420,GA,611,0105,High,1,Regular School,611105,Bibb County,Howard High School,18.6,1210,1210,0,1210,100
16018988,BRUCE ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.768351,-83.631834,20211112,130042003744,1300420,GA,611,0109,Elementary,1,Regular School,611109,Bibb County,Bruce Elementary School,26.7,391,391,0,391,100
16018989,PORTER ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Macon, GA",32.748741,-83.682951,20211112,130042000247,1300420,GA,611,1067,Elementary,1,Regular School,6111067,Bibb County,Porter Elementary School,23.2,345,345,0,345,100
16019000,RICHMOND HILL PRIMARY SCHOOL,School,SAZ,School Attendance Zone,USA,,31.856032,-81.26878,20211112,130057000086,1300570,GA,615,0202,Elementary,1,Regular School,615202,Bryan County,Richmond Hill Primary School,21.4,599,140,59,199,33.2220367278798
16019001,LANIER PRIMARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.152756,-81.554853,20211112,130057001872,1300570,GA,615,0282,Not reported,1,Regular School,615282,Bryan County,Lanier Primary School,15.7,275,141,21,162,58.9090909090909
16019002,RICHMOND HILL HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,31.856032,-81.26878,20211112,130057001873,1300570,GA,615,0182,High,1,Regular School,615182,Bryan County,Richmond Hill High School,9,2409,361,133,494,20.5064342050643
16019003,BRYAN COUNTY ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.152756,-81.554853,20211112,130057001948,1300570,GA,615,0286,Elementary,1,Regular School,615286,Bryan County,Bryan County Elementary School,14.3,538,291,41,332,61.7100371747212
16019004,RICHMOND HILL MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,31.856032,-81.26878,20211112,130057002235,1300570,GA,615,0199,Middle,1,Regular School,615199,Bryan County,Richmond Hill Middle School,10.2,1893,351,115,466,24.6170100369783
16019005,DR. GEORGE WASHINGTON CARVER ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,31.856032,-81.26878,20211112,130057002368,1300570,GA,615,0101,Elementary,1,Regular School,615101,Bryan County,Dr. George Washington Carver Elementary School,16.3,626,174,72,246,39.297124600639
16019006,RICHMOND HILL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,31.856032,-81.26878,20211112,130057002389,1300570,GA,615,0302,Elementary,1,Regular School,615302,Bryan County,Richmond Hill Elementary School,15.6,615,142,64,206,33.4959349593496
16019007,BRYAN COUNTY MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,32.152756,-81.554853,20211112,130057002395,1300570,GA,615,0402,Middle,1,Regular School,615402,Bryan County,Bryan County Middle School,14.5,442,224,30,254,57.4660633484163
16019008,BRYAN COUNTY HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,32.152756,-81.554853,20211112,130057002396,1300570,GA,615,0502,High,1,Regular School,615502,Bryan County,Bryan County High School,10.5,574,275,55,330,57.4912891986063
16019011,BROOKLET ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.398337,-81.64018,20211112,130063000277,1300630,GA,616,0200,Elementary,1,Regular School,616200,Bulloch County,Brooklet Elementary School,10.7,720,216,43,259,35.9722222222222
16019012,PORTAL MIDDLE AND HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,32.560333,-81.914626,20211112,130063000281,1300630,GA,616,4052,High,1,Regular School,6164052,Bulloch County,Portal Middle/High School,15.6,458,236,35,271,59.1703056768559
16019014,STILSON ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.296281,-81.551681,20211112,130063000283,1300630,GA,616,3054,Elementary,1,Regular School,6163054,Bulloch County,Stilson Elementary School,13.9,382,179,23,202,52.8795811518325
16019015,STATESBORO HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,"Statesboro, GA",32.461112,-81.792264,20211112,130063000285,1300630,GA,616,2054,High,1,Regular School,6162054,Bulloch County,Statesboro High School,18.4,1737,912,53,965,55.5555555555556
16019016,JULIA P. BRYANT ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.478851,-81.850733,20211112,130063000287,1300630,GA,616,2050,Elementary,1,Regular School,6162050,Bulloch County,Julia P. Bryant Elementary School,18.9,629,304,22,326,51.8282988871224
16019017,SALLIE ZETTEROWER ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.421345,-81.750556,20211112,130063000288,1300630,GA,616,5054,Elementary,1,Regular School,6165054,Bulloch County,Sallie Zetterower Elementary School,28.4,653,422,37,459,70.2909647779479
16019018,MATTIE LIVELY ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.542129,-81.76944,20211112,130063000290,1300630,GA,616,5050,Elementary,1,Regular School,6165050,Bulloch County,Mattie Lively Elementary School,19.5,560,404,19,423,75.5357142857143
16019019,WILLIAM JAMES MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,32.504422,-81.817882,20211112,130063002236,1300630,GA,616,0198,Middle,1,Regular School,616198,Bulloch County,William James Middle School,21.5,600,311,19,330,55
16019020,LANGSTON CHAPEL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.375511,-81.846956,20211112,130063002237,1300630,GA,616,0199,Elementary,1,Regular School,616199,Bulloch County,Langston Chapel Elementary School,37.2,592,571,0,571,96.4527027027027
16019021,LANGSTON CHAPEL MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,"Statesboro, GA",32.427302,-81.772264,20211112,130063002238,1300630,GA,616,0299,Middle,1,Regular School,616299,Bulloch County,Langston Chapel Middle School,31.7,824,795,0,795,96.4805825242718
16019022,MILL CREEK ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.487294,-81.690712,20211112,130063002296,1300630,GA,616,0100,Elementary,1,Regular School,616100,Bulloch County,Mill Creek Elementary School,22.8,535,345,33,378,70.6542056074766
16019023,SOUTHEAST BULLOCH MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,32.309351,-81.66293,20211112,130063002297,1300630,GA,616,0300,Middle,1,Regular School,616300,Bulloch County,Southeast Bulloch Middle School,13.7,826,299,54,353,42.7360774818402
16019024,PORTAL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.560333,-81.914626,20211112,130063002298,1300630,GA,616,0399,Elementary,1,Regular School,616399,Bulloch County,Portal Elementary School,12.6,335,213,24,237,70.7462686567164
16019025,NEVILS ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,32.260352,-81.769111,20211112,130063003549,1300630,GA,616,0107,Elementary,1,Regular School,616107,Bulloch County,Nevils Elementary School,17.4,434,176,49,225,51.8433179723502
16019026,SOUTHEAST BULLOCH HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,32.309351,-81.66293,20211112,130063003550,1300630,GA,616,0203,High,1,Regular School,616203,Bulloch County,Southeast Bulloch High School,8,1109,358,63,421,37.9621280432822
16019027,BURKE COUNTY HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,33.060939,-82.000428,20211112,130066001991,1300660,GA,617,0288,High,1,Regular School,617288,Burke County,Burke County High School,9.4,1262,1262,0,1262,100
16019028,JACKSON HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,"Jackson, GA",33.287855,-83.957232,20211112,130069000301,1300690,GA,618,0190,High,1,Regular School,618190,Butts County,Jackson High School,9.1,1019,902,0,902,88.5181550539745
16019029,CALHOUN HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,34.491268,-84.955499,20211112,130072000305,1300720,GA,765,3050,High,1,Regular School,7653050,Calhoun City,Calhoun High School,8.6,1239,488,80,568,45.8434221146086
16019036,KINGSLAND ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,30.824415,-81.808811,20211112,130078000237,1300780,GA,620,0193,Elementary,1,Regular School,620193,Camden County,Kingsland Elementary School,24.9,350,152,22,174,49.7142857142857
16019037,SAINT MARYS ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"St. Marys - Kingsland, GA",30.74086,-81.551147,20211112,130078000313,1300780,GA,620,0110,Elementary,1,Regular School,620110,Camden County,Saint Marys Elementary School,17.2,577,253,23,276,47.8336221837088
16019038,DAVID L. RAINER ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"St. Marys - Kingsland, GA",30.766347,-81.658945,20211112,130078000791,1300780,GA,620,0195,Elementary,1,Regular School,620195,Camden County,David L Rainer Elementary School,21.7,460,184,39,223,48.4782608695652
16019039,MARY LEE CLARK ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"St. Marys - Kingsland, GA",30.748113,-81.605128,20211112,130078000794,1300780,GA,620,0495,Elementary,1,Regular School,620495,Camden County,Mary Lee Clark Elementary School,21.2,425,173,35,208,48.9411764705882
16019040,CAMDEN MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,30.959016,-81.774621,20211112,130078001875,1300780,GA,620,0182,Middle,1,Regular School,620182,Camden County,Camden Middle School,15.1,1127,440,93,533,47.2937000887311
16019041,SUGARMILL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"St. Marys - Kingsland, GA",30.810112,-81.616755,20211112,130078001941,1300780,GA,620,0197,Elementary,1,Regular School,620197,Camden County,Sugarmill Elementary,16.3,522,136,42,178,34.0996168582375
16019042,CROOKED RIVER ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,30.851698,-81.45249,20211112,130078001969,1300780,GA,620,0187,Elementary,1,Regular School,620187,Camden County,Crooked River Elementary School,27.5,494,165,45,210,42.5101214574899
16019043,MATILDA HARRIS ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"St. Marys - Kingsland, GA",30.805616,-81.647967,20211112,130078002063,1300780,GA,620,0189,Elementary,1,Regular School,620189,Camden County,Matilda Harris Elementary School,16.2,582,191,61,252,43.2989690721649
16019044,MAMIE LOU GROSS ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,30.868227,-81.645674,20211112,130078002355,1300780,GA,620,0100,Elementary,1,Regular School,620100,Camden County,Mamie Lou Gross Elementary School,23.6,428,232,19,251,58.6448598130841
16019045,SAINT MARYS MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,30.901556,-81.550069,20211112,130078003299,1300780,GA,620,0105,Middle,1,Regular School,620105,Camden County,Saint Marys Middle School,13,1088,389,84,473,43.4742647058824
16019052,MOUNT ZION ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.636807,-85.172499,20211112,130084000319,1300840,GA,622,0176,Elementary,1,Regular School,622176,Carroll County,Mount Zion Elementary School,17.3,613,386,47,433,70.6362153344209
16019053,TEMPLE ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.73343,-85.009811,20211112,130084000320,1300840,GA,622,1054,Elementary,1,Regular School,6221054,Carroll County,Temple Elementary School,17.4,557,344,46,390,70.0179533213645
16019054,CENTRAL MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,33.507812,-85.017515,20211112,130084000321,1300840,GA,622,0177,Middle,1,Regular School,622177,Carroll County,Central Middle School,14.6,993,404,69,473,47.6334340382679
16019055,VILLA RICA HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,33.674955,-84.958203,20211112,130084000324,1300840,GA,622,5054,High,1,Regular School,6225054,Carroll County,Villa Rica High School,13,1644,662,133,795,48.3576642335766
16019056,SAND HILL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Carrollton, GA",33.619798,-84.949001,20211112,130084000325,1300840,GA,622,5052,Elementary,1,Regular School,6225052,Carroll County,Sand Hill Elementary School,16.4,604,278,44,322,53.3112582781457
16019057,CENTRAL ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.55741,-84.990304,20211112,130084000326,1300840,GA,622,5050,Elementary,1,Regular School,6225050,Carroll County,Central Elementary School,11.1,823,331,46,377,45.8080194410693
16019058,ROOPVILLE ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.466393,-85.106065,20211112,130084000328,1300840,GA,622,0377,Elementary,1,Regular School,622377,Carroll County,Roopville Elementary School,14.6,378,151,27,178,47.0899470899471
16019059,BOWDON HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,33.539087,-85.249383,20211112,130084000330,1300840,GA,622,3050,High,1,Regular School,6223050,Carroll County,Bowdon High School,15.8,427,169,26,195,45.6674473067916
16019060,CENTRAL HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,33.507812,-85.017515,20211112,130084000331,1300840,GA,622,2052,High,1,Regular School,6222052,Carroll County,Central High School,12.6,1172,430,74,504,43.0034129692833
16019061,BOWDON ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.539087,-85.249383,20211112,130084000332,1300840,GA,622,2050,Elementary,1,Regular School,6222050,Carroll County,Bowdon Elementary School,16.4,560,302,42,344,61.4285714285714
16019062,WHITESBURG ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.513174,-84.929028,20211112,130084000333,1300840,GA,622,0477,Elementary,1,Regular School,622477,Carroll County,Whitesburg Elementary School,14.9,422,232,31,263,62.3222748815166
16019063,TEMPLE HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,33.720822,-85.034132,20211112,130084002097,1300840,GA,622,0189,High,1,Regular School,622189,Carroll County,Temple High School,15.4,618,283,67,350,56.6343042071197
16019064,BAY SPRINGS MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,33.649783,-84.962909,20211112,130084002239,1300840,GA,622,0198,Middle,1,Regular School,622198,Carroll County,Bay Springs Middle School,15.8,887,433,72,505,56.9334836527621
16019065,VILLA RICA ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Villa Rica, GA",33.74493,-84.956175,20211112,130084002240,1300840,GA,622,0705,Elementary,1,Regular School,622705,Carroll County,Villa Rica Elementary School,18.2,391,215,36,251,64.1943734015345
16019066,SHARP CREEK ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.662471,-85.049928,20211112,130084002299,1300840,GA,622,0100,Elementary,1,Regular School,622100,Carroll County,Sharp Creek Elementary School,23.9,464,317,37,354,76.2931034482759
16019067,BOWDON MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,33.539087,-85.249383,20211112,130084002356,1300840,GA,622,0101,Middle,1,Regular School,622101,Carroll County,Bowdon Middle School,17.4,281,151,31,182,64.7686832740214
16019068,TEMPLE MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,33.720822,-85.034132,20211112,130084002452,1300840,GA,622,0102,Middle,1,Regular School,622102,Carroll County,Temple Middle School,20.1,578,328,48,376,65.0519031141869
16019069,VILLA RICA MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,33.75691,-84.942883,20211112,130084003301,1300840,GA,622,0305,Middle,1,Regular School,622305,Carroll County,Villa Rica Middle,12.8,516,270,42,312,60.4651162790698
16019070,ITHICA ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.687054,-84.952477,20211112,130084003302,1300840,GA,622,0405,Elementary,1,Regular School,622405,Carroll County,Ithica Elementary,11.3,690,289,61,350,50.7246376811594
16019071,GLANTON-HINDSMAN ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.768156,-84.930405,20211112,130084003303,1300840,GA,622,0605,Elementary,1,Regular School,622605,Carroll County,Glanton-Hindsman Elementary,19.7,549,276,50,326,59.3806921675774
16019072,MOUNT ZION MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,33.636815,-85.172039,20211112,130084003562,1300840,GA,622,0208,Middle,1,Regular School,622208,Carroll County,Mt. Zion Middle School,20.6,349,212,32,244,69.9140401146132
16019073,MOUNT ZION HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,,33.636815,-85.172039,20211112,130084003582,1300840,GA,622,0212,High,1,Regular School,622212,Carroll County,Mt. Zion High School,15.6,429,216,30,246,57.3426573426573
16019074,PROVIDENCE ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,33.77609,-85.014993,20211112,130084003982,1300840,GA,622,0115,Elementary,1,Regular School,622115,Carroll County,Providence Elementary School,9.7,443,191,44,235,53.0474040632054
16019083,BATTLEFIELD ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,,34.910813,-85.226295,20211112,130093000346,1300930,GA,623,0103,Elementary,1,Regular School,623103,Catoosa County,Battlefield Elementary School,9.4,448,175,32,207,46.2053571428571
16019084,CLOUD SPRINGS ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Chattanooga, TN",34.971132,-85.252161,20211112,130093000347,1300930,GA,623,3050,Elementary,1,Regular School,6233050,Catoosa County,Cloud Springs Elementary School,11.1,297,198,22,220,74.0740740740741
16019085,LAKEVIEW MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,"Chattanooga, TN",34.962174,-85.223625,20211112,130093000348,1300930,GA,623,2552,Middle,1,Regular School,6232552,Catoosa County,Lakeview Middle School,11.2,774,450,45,495,63.953488372093
16019086,WEST SIDE ELEMENTARY SCHOOL,School,SAZ,School Attendance Zone,USA,"Chattanooga, TN",34.971799,-85.216064,20211112,130093000349,1300930,GA,623,1054,Elementary,1,Regular School,6231054,Catoosa County,West Side Elementary School,17.1,442,282,23,305,69.0045248868778
16019087,LAKEVIEW-FORT OGLETHORPE HIGH SCHOOL,School,SAZ,School Attendance Zone,USA,"Chattanooga, TN",34.962174,-85.223625,20211112,130093000350,1300930,GA,623,1052,High,1,Regular School,6231052,Catoosa County,Lakeview-Fort Oglethorpe High School,8.9,1028,472,49,521,50.6809338521401
16019088,RINGGOLD MIDDLE SCHOOL,School,SAZ,School Attendance Zone,USA,,34.919629,-85.084156,20211112,130093000351,1300930,GA,623,5052,Middle,1,Regular School,6235052,Catoosa County,Ringgold Middle School,8.2,844,311,58,369,43.7203791469194
