#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2022-23","School","606","Banks County","0205","Banks County Primary School","PK,KK,01,02","1","TFS","1","13","7","78","TFS","56","12.6","7",,,"154","22.3",,,"87","12.6","47","6.8","16","100",,,"TFS","TFS","14","2","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0101","Apalachee High School","09,10,11,12","4","TFS","18","26","5","47","TFS","49","16.6","10",,,,,"210","11.1","315","16.6","122","6.4","TFS","TFS","1097","57.9","42","3","166","8.8","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","1050","Auburn Elementary School","PK,KK,01,02,03,04,05","5","TFS","10","29","8","49","TFS","63","18.2","21",,,"224","31.9",,,"128","18.2","125","17.8","23","35.9",,,"TFS","TFS","41","5.8","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0300","Barrow Arts and Sciences Academy","08,09,10,11,12","5","TFS","11","20","5","58","TFS","38","6.9","4","TFS","TFS",,,"11","1.3","73","6.9","22","2.1","TFS","TFS","547","64.1","TFS","TFS","206","19.4","44","56"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0114","Bear Creek Middle School","06,07,08","4","TFS","14","26","6","49","TFS","52","18.1","19","20.1","20.1",,,,,"122","18.1","66","9.8","TFS","TFS",,,"31","4.5","94","14","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0205","Bethlehem Elementary School","PK,KK,01,02,03,04,05","5","TFS","8","23","6","58","1","47","15.5","16",,,"275","36.4",,,"117","15.5","91","12","29","30.9",,,"TFS","TFS","39","5.2","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0193","Bramlett Elementary School","PK,KK,01,02,03,04,05","7","TFS","7","22","5","60","TFS","38","18.8","18",,,"201","31.8",,,"119","18.8","96","15.2","TFS","TFS",,,"TFS","TFS","58","9.2","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0105","County Line Elementary School","PK,KK,01,02,03,04,05","5","TFS","6","25","6","57","1","52","18.5","18",,,"168","31.1",,,"100","18.5","77","14.3","TFS","TFS",,,"TFS","TFS","60","11.1","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0106","Haymon-Morris Middle School","06,07,08","3","TFS","18","27","5","47","TFS","55","14.5","19","5.3","5.3",,,,,"117","14.5","73","9","TFS","TFS",,,"TFS","TFS","96","11.9","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","4050","Holsenbeck Elementary School","PK,KK,01,02,03,04,05","5","TFS","9","26","8","53","TFS","57","15.3","17",,,"195","25.3",,,"118","15.3","101","13.1","TFS","TFS",,,"TFS","TFS","56","7.3","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0189","Kennedy Elementary School","PK,KK,01,02,03,04,05","4","TFS","20","30","7","39","TFS","60","13.8","22",,,"184","21",,,"121","13.8","153","17.4","TFS","TFS",,,"TFS","TFS","88","10","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0289","Russell Middle School","06,07,08","6","TFS","12","26","6","49","TFS","52","16.9","19","TFS","TFS",,,,,"157","16.9","90","9.7","TFS","TFS",,,"21","2.2","107","11.5","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","5050","Statham Elementary School","PK,KK,01,02,03,04,05","4","TFS","17","19","8","52","TFS","52","15.7","14",,,"274","37.4",,,"115","15.7","91","12.4","30","42.3",,,"TFS","TFS","63","8.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0198","Westside Middle School","06,07,08","5","TFS","17","32","6","40","TFS","66","15.6","22","6.9","6.9",,,,,"115","15.6","84","11.4","TFS","TFS",,,"33","4.5","76","10.3","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0299","Winder Elementary School","PK,KK,01,02,03,04,05","3","TFS","22","25","8","41","TFS","67","17.3","16",,,"247","40.2",,,"106","17.3","76","12.4","19","47.5",,,"TFS","TFS","40","6.5","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","3052","Winder-Barrow High School","09,10,11,12","5","TFS","16","23","4","51","TFS","45","16.1","8",,,,,"71","4","288","16.1","100","5.6","TFS","TFS","952","53.3","30","2.3","182","10.2","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","607","Barrow County","0298","Yargo Elementary School","PK,KK,01,02,03,04,05","3","TFS","20","28","7","42","TFS","55","12.8","18",,,"225","26.6",,,"108","12.8","122","14.4","TFS","TFS",,,"TFS","TFS","58","6.8","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0177","Adairsville Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","6","10","7","77","TFS","49","13.6","4",,,"84","10.8",,,"106","13.6","26","3.3","16","17.6",,,"TFS","TFS","77","9.9","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0105","Adairsville High School","09,10,11,12","1","TFS","5","10","4","80","TFS","44","12.8","2",,,,,"51","4.3","151","12.8","21","1.8","TFS","TFS","606","51.4","16","1.7","219","18.6","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0301","Adairsville Middle School","06,07,08","TFS","TFS","5","9","5","81","TFS","49","17","4","14.8","14.8",,,,,"144","17","16","1.9","TFS","TFS",,,"TFS","TFS","182","21.5","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0196","Allatoona Elementary School","PK,KK,01,02,03,04,05","1","TFS","6","40","7","46","TFS","75","10.3","32",,,"53","13.7",,,"40","10.3","92","23.7","TFS","TFS",,,"TFS","TFS","38","9.8","56","44"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0114","Cass High School","09,10,11,12","2","TFS","17","21","5","54","TFS","51","13.1","7",,,,,"107","6.9","203","13.1","67","4.3","TFS","TFS","986","63.5","18","1.5","177","11.4","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0195","Cass Middle School","06,07,08","2","TFS","15","23","7","53","TFS","58","13.6","15","15.3","15.3",,,,,"120","13.6","45","5.1","TFS","TFS",,,"13","1.5","128","14.5","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0104","Clear Creek Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","4","9","5","81","TFS","53","14.1","5",,,"57","9.2",,,"88","14.1","29","4.7","15","27.3",,,"TFS","TFS","101","16.2","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0115","Cloverleaf Elementary","PK,KK,01,02,03,04,05","2","TFS","17","19","7","55","TFS","61","8.8","13",,,"62","10.3",,,"53","8.8","63","10.5","15","28.3",,,"TFS","TFS","83","13.8","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","2052","Emerson Elementary School","PK,KK,01,02,03,04,05","1","TFS","6","23","5","66","TFS","67","19.3","13",,,"77","21.8",,,"68","19.3","42","11.9","TFS","TFS",,,"TFS","TFS","36","10.2","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0107","Euharlee Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","5","9","5","81","TFS","49","17","2",,,"62","12.9",,,"82","17","TFS","TFS","15","25.9",,,"TFS","TFS","84","17.4","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0377","Hamilton Crossing Elementary School","PK,KK,01,02,03,04,05","2","1","9","25","6","57","TFS","53","15.3","17",,,"18","3.3",,,"83","15.3","74","13.6","23","41.8",,,"TFS","TFS","67","12.3","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0296","Kingston Elementary School","PK,KK,01,02,03,04,05","2","TFS","15","25","5","53","TFS","69","15.1","17",,,"120","23.8",,,"76","15.1","69","13.7","TFS","TFS",,,"TFS","TFS","50","9.9","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0186","Mission Road Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","10","16","7","66","TFS","57","14.5","5",,,"53","12.8",,,"60","14.5","17","4.1","TFS","TFS",,,"TFS","TFS","83","20","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0106","Pine Log Elementary","PK,KK,01,02,03,04,05","TFS","TFS","2","9","4","85","TFS","53","17.1","5",,,"64","17.1",,,"64","17.1","14","3.7","12","40",,,"TFS","TFS","68","18.1","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0190","Red Top Middle School","06,07,08","1","TFS","12","30","5","52","TFS","70","15.9","21","21.1","21.1",,,,,"90","15.9","52","9.2","TFS","TFS",,,"TFS","TFS","66","11.7","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0396","Taylorsville Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","4","12","4","79","TFS","54","11.9","6",,,"31","6",,,"61","11.9","20","3.9","TFS","TFS",,,"TFS","TFS","65","12.7","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0175","White Elementary School","PK,KK,01,02,03,04,05","2","TFS","15","13","7","63","TFS","54","10.1","7",,,"88","16.2",,,"55","10.1","34","6.3","TFS","TFS",,,"TFS","TFS","59","10.8","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0198","Woodland High School","09,10,11,12","TFS","TFS","7","18","4","70","TFS","48","13.8","4",,,,,"432","29.7","201","13.8","17","1.2","TFS","TFS","629","43.2","28","2.6","186","12.8","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","608","Bartow County","0101","Woodland Middle School at Euharlee","06,07,08","TFS","TFS","7","13","3","77","TFS","52","16.8","6","23.6","23.6",,,,,"115","16.8","12","1.7","TFS","TFS",,,"TFS","TFS","129","18.8","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","609","Ben Hill County","0296","Ben Hill County Middle School","06,07,08","TFS","TFS","41","12","4","44","1","89","10.2","5","68","68",,,,,"70","10.2","TFS","TFS","TFS","TFS",,,"41","6","48","7","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","609","Ben Hill County","0196","Ben Hill County Primary School","PK,KK,01,02","TFS","TFS","41","11","5","44","1","89","13.3","6",,,"446","67.2",,,"88","13.3","36","5.4","40","20",,,"TFS","TFS","32","4.8","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","609","Ben Hill County","0111","Ben Hill Elementary School","03,04,05","TFS","TFS","44","10","3","43","TFS","89","11.4","7",,,"375","69.2",,,"62","11.4","18","3.3","TFS","TFS",,,"TFS","TFS","46","8.5","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","609","Ben Hill County","0291","Fitzgerald High School School College and Career Academy","09,10,11,12","1","TFS","44","15","3","37","TFS","65","12.2","1",,,,,"376","43.6","105","12.2","TFS","TFS","TFS","TFS","489","56.7","35","5.2","83","9.6","50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","609","Ben Hill County","0392","Hurricane Transition Academy","07,08,09,10,11,12","TFS","TFS","53","14","TFS","33","2","65","8.2","2","TFS","TFS",,,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS",,,"41","59"
"Enrollment_by_Subgroup_Metrics","2022-23","School","610","Berrien County","0106","Berrien Academy Performance Learning Center","09,10,11,12","TFS","1","4","4","3","88","TFS","48","5.5","1",,,,,"24","32.9","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","44","56"
"Enrollment_by_Subgroup_Metrics","2022-23","School","610","Berrien County","0195","Berrien Elementary School","03,04,05","TFS","TFS","13","9","6","71","3","83","8.7","4",,,"166","25.4",,,"57","8.7","13","2","TFS","TFS",,,"TFS","TFS","43","6.6","47","53"
"Enrollment_by_Subgroup_Metrics","2022-23","School","610","Berrien County","0101","Berrien High School","09,10,11,12","1","TFS","14","11","3","71","3","43","10.7","3",,,,,"90","10.6","91","10.7","TFS","TFS","TFS","TFS","606","71","13","2.1","71","8.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","610","Berrien County","0194","Berrien Middle School","06,07,08","1","TFS","11","8","6","73","2","54","12.7","4","20.4","20.4",,,,,"87","12.7","TFS","TFS","TFS","TFS",,,"18","2.6","93","13.6","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","610","Berrien County","5050","Berrien Primary School","PK,KK,01,02","1","TFS","11","9","8","72","2","83","9.5","4",,,"208","30.9",,,"64","9.5","23","3.4","16","11.5",,,"TFS","TFS","TFS","TFS","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1050","Alexander II Magnet School","PK,KK,01,02,03,04,05","1","TFS","79","2","5","13","TFS","100","6","TFS",,,"103","22",,,"28","6","TFS","TFS","TFS","TFS",,,"TFS","TFS","60","12.8","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","5050","Appling Middle School","06,07,08","TFS","TFS","91","4","2","3","TFS","100","17.6","1","21.5","21.5",,,,,"114","17.6","TFS","TFS","TFS","TFS",,,"TFS","TFS",,,"52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0108","Ballard Hudson Middle School","06,07,08","TFS","TFS","92","4","1","2","TFS","100","15.5","1","10.9","10.9",,,,,"115","15.5","TFS","TFS","TFS","TFS",,,"TFS","TFS",,,"50","50"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1054","Bernd Elementary School","PK,KK,01,02,03,04,05","TFS","1","86","1","5","8","TFS","100","9.4","TFS",,,"166","43.3",,,"36","9.4","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0109","Bruce Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","87","6","3","3","TFS","100","4","3",,,"140","34.8",,,"16","4","13","3.2","TFS","TFS",,,"TFS","TFS","TFS","TFS","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0104","Burdell Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","91","4","2","2","TFS","100","8.5","3",,,"136","32.9",,,"35","8.5","10","2.4","TFS","TFS",,,"TFS","TFS","TFS","TFS","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1205","Carter Elementary School","PK,KK,01,02,03,04,05","6","TFS","66","7","5","15","TFS","100","9.5","6",,,"84","19.5",,,"41","9.5","23","5.3","TFS","TFS",,,"TFS","TFS","15","3.5","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0186","Central High School","09,10,11,12","1","TFS","86","5","3","5","TFS","100","10.8","1",,,,,"23","2.7","91","10.8","TFS","TFS","TFS","TFS","457","54.1","TFS","TFS","59","7","45","55"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","2060","Hartley Elementary School","KK,01,02,03,04,05","TFS","TFS","97","1","1","1","TFS","100","7.2","TFS",,,"168","41.9",,,"29","7.2","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","3060","Heard Elementary School","PK,KK,01,02,03,04,05","1","TFS","43","11","8","38","1","100","8.9","6",,,"149","30.1",,,"44","8.9","23","4.6","TFS","TFS",,,"TFS","TFS","26","5.3","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0605","Heritage Elementary School","PK,KK,01,02,03,04,05","2","1","70","4","6","17","TFS","100","11.3","4",,,"82","16",,,"58","11.3","19","3.7","TFS","TFS",,,"TFS","TFS","11","2.1","55","45"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0105","Howard High School","09,10,11,12","4","TFS","71","7","4","15","TFS","100","15.1","3",,,,,"88","8.2","162","15.1","19","1.8","TFS","TFS","446","41.4","TFS","TFS","94","8.7","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0205","Howard Middle School","06,07,08","3","TFS","73","6","5","12","TFS","100","14","6","14.3","14.3",,,,,"139","14","22","2.2","TFS","TFS",,,"TFS","TFS","82","8.3","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","3067","Ingram/Pye Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","95","3","1","TFS","TFS","100","9.3","1",,,"210","50.2",,,"39","9.3","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","48","52"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1310","John Robert Lewis Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","94","3","2","2","TFS","100","7.2","2",,,"227","33.5",,,"49","7.2","11","1.6","TFS","TFS",,,"TFS","TFS","TFS","TFS","51","49"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1305","Lane Elementary School","PK,KK,01,02,03,04,05","2","TFS","80","7","6","6","TFS","100","9.6","4",,,"150","36.8",,,"39","9.6","14","3.4","TFS","TFS",,,"TFS","TFS","TFS","TFS","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1306","Martin Luther King Jr Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","89","3","4","4","TFS","100","8","1",,,"233","40.6",,,"46","8","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0298","Miller Magnet Middle School","06,07,08","1","TFS","88","2","3","6","TFS","100","11.1","1","14.5","14.5",,,,,"65","11.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","110","18.8","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0286","Northeast High School","09,10,11,12","TFS","TFS","94","TFS","3","3","TFS","100","14.6","TFS",,,,,"63","8.5","108","14.6","TFS","TFS","TFS","TFS","541","72.9","TFS","TFS","15","2","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1067","Porter Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","37","39","5","19","1","100","8.5","27",,,"177","47.2",,,"32","8.5","91","24.3","TFS","TFS",,,"TFS","TFS","14","3.7","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0307","Price Academy","04,05,06,07,08,09,10,12","TFS","TFS","31","8","15","46","TFS","100","53.8","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS",,,"77","TFS"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0405","Rosa Taylor Elementary School","PK,KK,01,02,03,04,05","1","TFS","71","6","5","16","1","100","15.8","5",,,"154","29.6",,,"82","15.8","25","4.8","TFS","TFS",,,"TFS","TFS","TFS","TFS","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0204","Rutland High School","09,10,11,12","1","TFS","50","17","4","28","TFS","100","12.8","7",,,,,"19","2.1","116","12.8","44","4.9","TFS","TFS","469","51.7","TFS","TFS","60","6.6","53","47"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0305","Rutland Middle School","06,07,08","1","TFS","55","16","3","24","TFS","100","10.2","10","5.2","5.2",,,,,"83","10.2","49","6","TFS","TFS",,,"TFS","TFS","68","8.4","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0103","Skyview Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","42","8","7","43","TFS","100","10.9","2",,,"125","30.2",,,"45","10.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","28","6.8","54","46"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1307","Southfield Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","82","13","3","3","TFS","100","8.5","10",,,"245","35.9",,,"58","8.5","66","9.7","TFS","TFS",,,"TFS","TFS","TFS","TFS","49","51"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","0386","Southwest High School","09,10,11,12","TFS","TFS","93","4","1","3","TFS","100","15.5","TFS",,,,,"74","9.3","124","15.5","TFS","TFS","TFS","TFS","488","61","TFS","TFS","18","2.3","52","48"
"Enrollment_by_Subgroup_Metrics","2022-23","School","611","Bibb County","1105","Springdale Elementary School","PK,KK,01,02,03,04,05","10","TFS","46","6","5","34","TFS","100","10.9","8",,,"104","21.4",,,"53","10.9","31","6.4","TFS","TFS",,,"TFS","TFS","58","12","53","47"
