"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2017","2017",9,,
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2018","2018",9,,
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2019","2019",9,,
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2020","2020",9,,
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2021","2021",9,,
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2022","2022",9,,
"10403","Start month of the academic school year (tertiary education)","VGB","British Virgin Islands","2023","2023",9,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2017","2017",7,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2018","2018",7,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2019","2019",7,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2020","2020",7,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2021","2021",7,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2022","2022",7,,
"10403","Start month of the academic school year (tertiary education)","BRN","Brunei Darussalam","2023","2023",7,,
"10403","Start month of the academic school year (tertiary education)","BGR","Bulgaria","2017","2017",9,,
"10403","Start month of the academic school year (tertiary education)","BGR","Bulgaria","2018","2018",9,,
"10403","Start month of the academic school year (tertiary education)","BGR","Bulgaria","2019","2019",9,,
"10403","Start month of the academic school year (tertiary education)","BGR","Bulgaria","2020","2020",9,,
"10403","Start month of the academic school year (tertiary education)","BGR","Bulgaria","2021","2021",9,,
"10403","Start month of the academic school year (tertiary education)","BGR","Bulgaria","2022","2022",9,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2017","2017",10,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2018","2018",10,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2019","2019",10,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2020","2020",10,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2021","2021",10,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2022","2022",10,,
"10403","Start month of the academic school year (tertiary education)","BFA","Burkina Faso","2023","2023",10,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2017","2017",1,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2018","2018",1,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2019","2019",1,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2020","2020",1,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2021","2021",1,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2022","2022",1,,
"10403","Start month of the academic school year (tertiary education)","BDI","Burundi","2023","2023",10,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2017","2017",1,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2018","2018",1,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2019","2019",1,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2020","2020",11,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2021","2021",11,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2022","2022",1,,
"10403","Start month of the academic school year (tertiary education)","KHM","Cambodia","2023","2023",1,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2017","2017",10,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2018","2018",10,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2019","2019",9,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2020","2020",9,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2021","2021",9,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2022","2022",9,,
"10403","Start month of the academic school year (tertiary education)","CMR","Cameroon","2023","2023",9,,
"10403","Start month of the academic school year (tertiary education)","CPV","Cabo Verde","2017","2017",10,,
"10403","Start month of the academic school year (tertiary education)","CPV","Cabo Verde","2018","2018",10,,
"10403","Start month of the academic school year (tertiary education)","CPV","Cabo Verde","2019","2019",10,,
"10403","Start month of the academic school year (tertiary education)","CPV","Cabo Verde","2020","2020",10,,
"10403","Start month of the academic school year (tertiary education)","CPV","Cabo Verde","2021","2021",10,,
"10403","Start month of the academic school year (tertiary education)","CPV","Cabo Verde","2022","2022",10,,
"10403","Start month of the academic school year (tertiary education)","CYM","Cayman Islands","2017","2017",9,,
"10403","Start month of the academic school year (tertiary education)","CYM","Cayman Islands","2018","2018",9,,
"10403","Start month of the academic school year (tertiary education)","CYM","Cayman Islands","2019","2019",9,,
"10403","Start month of the academic school year (tertiary education)","CYM","Cayman Islands","2020","2020",9,,
"10403","Start month of the academic school year (tertiary education)","CYM","Cayman Islands","2021","2021",9,,
"10403","Start month of the academic school year (tertiary education)","CYM","Cayman Islands","2022","2022",9,,
"10403","Start month of the academic school year (tertiary education)","CAF","Central African Republic","2017","2017",12,,
"10403","Start month of the academic school year (tertiary education)","CAF","Central African Republic","2018","2018",12,,
"10403","Start month of the academic school year (tertiary education)","CAF","Central African Republic","2019","2019",12,,
"10403","Start month of the academic school year (tertiary education)","CAF","Central African Republic","2020","2020",12,,
"10403","Start month of the academic school year (tertiary education)","CAF","Central African Republic","2021","2021",12,,
"10403","Start month of the academic school year (tertiary education)","CAF","Central African Republic","2022","2022",12,,
"10403","Start month of the academic school year (tertiary education)","TCD","Chad","2017","2017",10,,
"10403","Start month of the academic school year (tertiary education)","TCD","Chad","2018","2018",10,,
"10403","Start month of the academic school year (tertiary education)","TCD","Chad","2019","2019",10,,
"10403","Start month of the academic school year (tertiary education)","TCD","Chad","2020","2020",10,,
"10403","Start month of the academic school year (tertiary education)","TCD","Chad","2021","2021",10,,
"10403","Start month of the academic school year (tertiary education)","TCD","Chad","2022","2022",10,,
"10403","Start month of the academic school year (tertiary education)","CHL","Chile","2017","2017",3,,
"10403","Start month of the academic school year (tertiary education)","CHL","Chile","2018","2018",3,,
"10403","Start month of the academic school year (tertiary education)","CHL","Chile","2019","2019",3,,
"10403","Start month of the academic school year (tertiary education)","CHL","Chile","2020","2020",3,,
"10403","Start month of the academic school year (tertiary education)","CHL","Chile","2021","2021",3,,
"10403","Start month of the academic school year (tertiary education)","CHL","Chile","2022","2022",3,,
"10403","Start month of the academic school year (tertiary education)","CHN","China","2017","2017",9,,
"10403","Start month of the academic school year (tertiary education)","CHN","China","2018","2018",9,,
