object_id,nces_sch_id,nces_sys_id,orig_state_id,sys_id,sch_id,shape_length,shape_area,sspi,sys_name,sch_name,cluster,n_stu_19,title_i,grade,star_rtg,asian,native,black,hisp,multi,white,frpl,swd,lep,mobility,ccrpi,climate,student,staff,parent,overall,grd_3_la,grd_3_ma,grd_4_la,grd_4_ma,grd_5_la,grd_5_ma,fiscal_year,sys_sch,system_id,system_name,school_id,school_name,direct_cert_perc,k12_poverty_student_ct,k12_student_count
430,130228003365,1302280,GA-660-0303,660,0303,0.254441366942,0.00110818571493,0.757849637706961,Fulton County,Cogburn Woods Elementary School,E,860,Y,A,4,23,0,14,12,3,48,4.0999999,7,10,9.1,90.3,80.233,72.409,86.456,81.834,95.1,66.4,80,71.2,74.4,71,65,2024,660303,660,Fulton County,303,Cogburn Woods Elementary School,13,103,793
2251,130228003367,1302280,GA-660-0405,660,0405,0.175412635762,0.000977919047132,1.20552122118839,Fulton County,Wilson Creek Elementary School,E,798,Y,A,4,54,0,15,6,5,20,2.5,8,23,14,94.9,81.064,68.838,87.437,86.918,96.1,82.4,90.2,76.1,79.8,75.2,81,2024,660405,660,Fulton County,405,Wilson Creek Elementary School,14.8999996185303,128,859
1545,130228003561,1302280,GA-660-0206,660,0206,0.19625365138,0.00182909225327,-0.447475536720044,Fulton County,Oakley Elementary School,E,742,Y,C,3,1,0,91,6,1,1,44.599998,8,4,26.7,74,74.457,67.57,77.554,78.248,90.5,30,34.6,25.8,24.2,37.4,28.3,2024,660206,660,Fulton County,206,Oakley Elementary School,73.0999984741211,483,661
1126,130228003816,1302280,GA-660-0909,660,0909,0.0816673745132,0.000256054803995,0.102597947237481,Fulton County,Lake Forest Elementary School,E,733,Y,C,5,1,0,4,91,0,3,51.299999,12,85,11.5,78.6,83.246,77.059,86.827,85.852,96.7,29.6,37.1,27.4,45.2,28.7,27,2024,660909,660,Fulton County,909,Lake Forest Elementary,74.1999969482422,386,520
333,130231000037,1302310,GA-776-0193,776,0193,0.333553497881,0.00292928488793,-1.06228496868663,Gainesville City,Centennial Arts Academy,E,846,Y,C,4,3,0,14,59,4,20,42.700001,10,51,15.2,74.4,82.899,76.201,84.594,87.902,96.3,20.1,27.9,24.6,44.2,34.2,38.1,2024,776193,776,Gainesville City,193,Centennial Arts Academy,74.1999969482422,557,751
676,130231001044,1302310,GA-776-2050,776,2050,0.333553497881,0.00292928488793,-1.06228496868663,Gainesville City,Enota Multiple Intelligences Academy,E,738,Y,C,4,2,0,24,31,7,36,34.599998,9,19,13.8,74.2,81.709,76.487,82.57,86.071,93.2,39.4,58.2,29.5,39,41.9,31.8,2024,7762050,776,Gainesville City,2050,Enota Multiple Intelligences Academy,56.2999992370606,423,751
695,130231001046,1302310,GA-776-2550,776,2550,0.333553497881,0.00292928488793,-1.06228496868663,Gainesville City,Fair Street International Baccalaureate World School,E,410,Y,F,4,0,0,33,63,2,1,55.099998,7,51,25.7,49.3,78.864,72.821,77.76,86.012,95.1,13.6,17.6,13.2,16.2,10.3,10.3,2024,7762550,776,Gainesville City,2550,Fair Street International Academy,70.6999969482422,378,535
1461,130231003048,1302310,GA-776-0104,776,0104,0.333553497881,0.00292928488793,-1.06228496868663,Gainesville City,New Holland Core Knowledge Academy,E,637,Y,D,5,1,0,24,68,2,5,42.099998,8,48,13,60.4,79.779,70.903,75.223,93.21,97.4,16.7,33.3,18.7,33.8,18.8,20.8,2024,776104,776,Gainesville City,104,New Holland Knowledge Academy,71,346,487
1754,130255003965,1302550,GA-667-1014,667,1014,0.269259272944,0.0015405235279,0.835136041403511,Gwinnett County,Roberts Elementary School,E,797,N,A,4,36,0,12,10,8,35,4.5,10,24,9,95.4,85.161,72.996,93.404,89.083,95.6,68.8,80,77.7,84.1,81.4,80.2,2024,6671014,667,Gwinnett County,1014,Roberts Elementary School,25,246,983
2281,130255003893,1302550,GA-667-1810,667,1810,0.230023344247,0.0016054739117,0.921762516186793,Gwinnett County,Woodward Mill Elementary School,E,1004,N,A,4,12,0,21,29,5,34,17,13,30,11.8,90.4,82.325,73.043,84.074,89.859,93.1,59.2,68.3,56.7,70.6,61.2,70,2024,6671810,667,Gwinnett County,1810,Woodward Mill Elementary School,48.2999992370606,488,1010
1937,130255003835,1302550,GA-667-1110,667,1110,0.241563737165,0.00147960314933,0.564912938971133,Gwinnett County,Starling Elementary School,E,1078,Y,B,5,9,0,48,16,5,23,14.2,11,16,11.9,80.3,84.426,74.56,91.446,87.27,97.8,60.7,68.7,60.2,71.4,59.9,59.9,2024,6671110,667,Gwinnett County,1110,Starling Elementary School,46.7000007629395,565,1209
2228,130255003943,1302550,GA-667-1310,667,1310,0.534876837381,0.00210068298358,0.680536062578435,Gwinnett County,White Oak Elementary School,E,728,N,A,4,6,0,13,15,7,58,9.3000002,12,11,7.4,96.5,82.942,75.544,89.545,83.737,94.7,58.5,73.2,70.7,77.2,76.3,79.5,2024,6671310,667,Gwinnett County,1310,White Oak Elementary School,30.6000003814697,212,693
2144,130255000046,1302550,GA-667-0193,667,0193,0.228306587657,0.00123415054381,0.690930468063371,Gwinnett County,Walnut Grove Elementary School,E,839,N,A,4,14,0,18,32,6,30,14.9,16,26,11.5,91.3,84.14,74.796,91.599,86.024,92.8,58.2,67.4,62,66,60.7,68.1,2024,667193,667,Gwinnett County,193,Walnut Grove Elementary School,50.0999984741211,388,774
482,130255000272,1302550,GA-667-0194,667,0194,0.211396611576,0.00101680029742,1.00273095749566,Gwinnett County,Craig Elementary School,E,995,Y,A,5,15,0,26,16,4,38,11.4,11,14,9.7,93,83.922,75.536,90.87,85.362,98.4,68.8,70,69.2,76.4,73.8,69,2024,667194,667,Gwinnett County,194,Craig Elementary School,38.9000015258789,408,1048
1455,130255000296,1302550,GA-667-0294,667,0294,0.14513265483,0.000509856289581,-2.1183023381816,Gwinnett County,Nesbit Elementary School,E,1171,Y,D,4,5,0,18,72,1,3,34.799999,10,73,27.1,68.6,76.636,74.607,81.936,73.364,95,22.7,38.6,21.4,40.9,28.3,37.6,2024,667294,667,Gwinnett County,294,Nesbit Elementary School,54.5,627,1151
1863,130255000327,1302550,GA-667-0494,667,0494,0.185682033708,0.00160222673184,5.34303701167552,Gwinnett County,Simpson Elementary School,E,873,N,A,4,11,0,7,7,4,71,1.8,10,4,6.2,92.2,80.039,73.557,88.682,77.88,94.2,81.2,84,86.9,87,81.8,84.4,2024,667494,667,Gwinnett County,494,Simpson Elementary School,14.6000003814697,131,896
735,130255000972,1302550,GA-667-0295,667,0295,0.166596142005,0.000566688205565,0.17262833927161,Gwinnett County,Fort Daniel Elementary School,E,651,N,A,4,7,0,17,22,5,50,11.4,12,18,7.5,97,86.491,77.027,92.094,90.353,92.5,57.9,66.9,75,84,74.1,72.4,2024,667295,667,Gwinnett County,295,Fort Daniel Elementary School,42.5999984741211,284,666
1017,130255000973,1302550,GA-667-0395,667,0395,0.258797662097,0.00215886941449,0.724331467245862,Gwinnett County,Jackson Elementary School,E,1526,Y,C,5,15,0,27,38,5,15,20.200001,10,39,18.4,76.3,82.096,68.684,86.492,91.111,97.7,39.5,52.3,47.3,57.5,47.9,48.8,2024,667395,667,Gwinnett County,395,Jackson Elementary School,55.4000015258789,802,1448
1075,130255000992,1302550,GA-667-0495,667,0495,0.106180039441,0.00034384444937,-1.39939470788017,Gwinnett County,Kanoheda Elementary School,E,802,Y,C,4,4,0,30,58,3,4,30.9,12,52,25.6,73.8,78.473,70.178,82.714,82.526,96.2,39.7,51.3,43.8,57,39.6,41.7,2024,667495,667,Gwinnett County,495,Kanoheda Elementary School,58.2000007629395,487,837
600,130255001109,1302550,GA-667-1052,667,1052,0.221612496635,0.00185480378988,0.673045247658783,Gwinnett County,Dyer Elementary School,E,852,Y,A,5,8,0,32,22,5,33,14.1,16,16,12.7,91.9,84.001,76.729,90.727,84.547,98.2,63.7,83.9,61.2,69,71.6,73.1,2024,6671052,667,Gwinnett County,1052,Dyer Elementary School,48.9000015258789,449,919
1760,130255001110,1302550,GA-667-1058,667,1058,0.133804245962,0.000449091086985,-2.02454450713885,Gwinnett County,Rockbridge Elementary School,E,1235,N,D,3,5,0,13,79,1,2,38.900002,11,74,24,69.4,80.284,74.465,79.559,86.827,90.7,26.4,44.9,29,47.2,29.5,33.5,2024,6671058,667,Gwinnett County,1058,Rockbridge Elementary School,58.2999992370606,582,999
1119,130255001112,1302550,GA-667-0275,667,0275,0.230019155739,0.00128448967173,-0.338504914860955,Gwinnett County,Knight Elementary School,E,874,Y,A,5,14,0,19,46,4,18,22.799999,12,46,12.7,90.6,85.312,77.615,89.633,88.689,97.1,54.1,66.3,45.6,58.2,57.1,60.9,2024,667275,667,Gwinnett County,275,Knight Elementary School,58.7999992370606,518,881
336,130255001116,1302550,GA-667-0173,667,0173,0.182169724099,0.000739969451378,-0.123707905026819,Gwinnett County,Centerville Elementary School,E,704,Y,C,4,3,0,57,26,4,10,30.1,13,25,19.9,76.1,75.413,69.305,74.02,82.913,93.6,29.1,45.3,44,51.2,33.6,41.4,2024,667173,667,Gwinnett County,173,Centerville Elementary School,76.6999969482422,505,658
1199,130255001117,1302550,GA-667-5554,667,5554,0.198604839019,0.000986374208787,-2.15111647831171,Gwinnett County,Lilburn Elementary School,E,1403,Y,B,4,13,0,12,68,2,5,32,7,75,17.4,82.9,81.182,71.707,85.608,86.231,95.4,40.3,49.1,44.3,54.5,45.1,38.7,2024,6675554,667,Gwinnett County,5554,Lilburn Elementary School,68.0999984741211,880,1293
1985,130255001119,1302550,GA-667-5058,667,5058,0.173704882408,0.000846142277558,0.460019648836465,Gwinnett County,Suwanee Elementary School,E,650,N,B,4,29,0,12,10,7,41,5.1999998,10,20,10.3,89.9,83.745,75.398,88.15,87.689,94.7,65.4,79.8,68.3,84.2,70.7,75,2024,6675058,667,Gwinnett County,5058,Suwanee Elementary School,29.1000003814697,185,635
1599,130255001120,1302550,GA-667-5056,667,5056,0.201314443728,0.000847813878672,-0.656740671109022,Gwinnett County,Peachtree Elementary School,E,957,Y,B,5,2,0,40,42,4,11,28.799999,11,36,21.7,84.4,82.941,71.017,87.851,89.954,97,38.3,56.1,47.3,49,40,41.8,2024,6675056,667,Gwinnett County,5056,Peachtree Elementary School,63.5999984741211,430,676
1170,130255001121,1302550,GA-667-5054,667,5054,0.172807492742,0.00105668364362,-1.14624258011006,Gwinnett County,Lawrenceville Elementary School,E,643,Y,B,4,2,0,47,38,5,8,45.900002,14,37,28.9,80.8,79.069,70.405,80.838,85.965,94.2,41.1,45.4,33.7,43.9,30.7,26.3,2024,6675054,667,Gwinnett County,5054,Lawrenceville Elementary School,74.6999969482422,494,661
1480,130255001125,1302550,GA-667-4056,667,4056,0.219231842409,0.00106371652149,0.33471563998441,Gwinnett County,Norcross Elementary School,E,863,Y,C,4,5,0,18,71,2,3,34.599998,10,69,25.3,78.9,80.424,72.545,79.708,89.018,95.3,34.4,52.5,42.5,48.7,42.8,42.8,2024,6674056,667,Gwinnett County,4056,Norcross Elementary School,67.1999969482422,515,766
293,130255001130,1302550,GA-667-3550,667,3550,0.274612225065,0.00182432069372,1.6446891089929,Gwinnett County,Camp Creek Elementary School,E,1290,Y,A,5,18,0,22,14,6,40,10.4,10,18,7.1,93.9,86.636,77.413,90.336,92.16,98.5,70.6,76.5,62,80.4,66.7,69.4,2024,6673550,667,Gwinnett County,3550,Camp Creek Elementary School,41.2000007629395,578,1402
1971,130255001131,1302550,GA-667-0296,667,0296,0.278209673566,0.00168431729603,0.518879804149886,Gwinnett County,Sugar Hill Elementary School,E,1117,Y,B,5,12,0,17,25,6,41,12.8,19,22,13.6,84,83.54,74.54,89.578,86.502,97,60.1,70.7,67.6,69.3,61.9,58.2,2024,667296,667,Gwinnett County,296,Sugar Hill Elementary School,40.0999984741211,453,1129
888,130255001133,1302550,GA-667-3054,667,3054,0.190102023241,0.00110290914123,-0.476749609297418,Gwinnett County,Harris Elementary School,E,811,Y,B,5,19,0,23,38,3,16,20.299999,15,47,16,88.9,79.883,75.176,84.922,79.552,97.1,55.9,71,57.2,74.3,55.6,53.4,2024,6673054,667,Gwinnett County,3054,Harris Elementary School,55.2000007629395,336,609
227,130255001134,1302550,GA-667-3050,667,3050,0.237958162171,0.00100137259611,-0.0506337149408488,Gwinnett County,Britt Elementary School,E,631,Y,B,4,2,0,62,18,6,13,31.9,14,18,22,81,75.919,69.904,75.949,81.905,95.2,45.8,55.3,37.5,47.3,47.2,46.3,2024,6673050,667,Gwinnett County,3050,Britt Elementary School,68.5,409,597
1428,130255001137,1302550,GA-667-2056,667,2056,0.157921527469,0.00103037709465,0.474144643202254,Gwinnett County,Mountain Park Elementary School,E,623,Y,B,4,19,0,27,17,6,32,23.299999,11,24,10.8,81.8,81.625,71.798,90.99,82.086,96.3,59,68,59.2,64.2,65.4,56.4,2024,6672056,667,Gwinnett County,2056,Mountain Park Elementary School,54.0999984741211,326,603
880,130255001138,1302550,GA-667-2054,667,2054,0.394527724636,0.00096897892031,0.0667162309185627,Gwinnett County,Harmony Elementary School,E,550,Y,C,5,11,0,17,17,3,52,12,12,20,11.9,78.6,86.626,74.472,92.02,93.386,98.9,55,68,55.2,64.6,59.1,54.8,2024,6672054,667,Gwinnett County,2054,Harmony Elementary School,33.7999992370606,210,622
823,130255001139,1302550,GA-667-2052,667,2052,0.325918140147,0.00148819876612,0.482550552687413,Gwinnett County,Grayson Elementary School,E,882,Y,B,5,6,0,43,12,5,34,14.9,16,13,12.2,87,86.831,78.056,93.804,88.633,98.5,72,78.4,70.8,74.4,67.1,65.8,2024,6672052,667,Gwinnett County,2052,Grayson Elementary School,44,462,1049
166,130255001140,1302550,GA-667-2050,667,2050,0.147874022759,0.000679368144639,-0.839589693124669,Gwinnett County,Bethesda Elementary School,E,1201,Y,C,5,9,0,22,62,1,5,26.700001,11,58,16.1,78.9,81.339,70.494,87.892,85.632,97.6,37.1,48.1,39.7,55.9,46.9,52.1,2024,6672050,667,Gwinnett County,2050,Bethesda Elementary School,63.7000007629395,698,1095
844,130255001142,1302550,GA-667-0376,667,0376,0.218035640846,0.00136307009868,1.05688077055888,Gwinnett County,Gwin Oaks Elementary School,E,980,Y,B,5,21,0,24,16,6,33,11.3,10,21,10.7,88.7,84.035,75.509,92.337,84.259,100,68.7,78.3,58.2,70.6,64.1,64.1,2024,667376,667,Gwinnett County,376,Gwin Oaks Elementary School,41.2999992370605,425,1030
874,130255001249,1302550,GA-667-0196,667,0196,0.362278641237,0.00553388619705,0.229730646156998,Gwinnett County,Harbins Elementary School,E,1284,Y,C,5,3,0,32,17,5,42,11.2,14,15,11.1,71.5,81.47,71.004,88.151,85.256,96.9,57.8,70.8,49.6,56.5,54.1,49.6,2024,667196,667,Gwinnett County,196,Harbins Elementary School,47.2000007629395,633,1341
1270,130255001635,1302550,GA-667-0397,667,0397,0.268398399495,0.0021357184906,0.220649038601016,Gwinnett County,Magill Elementary School,E,1139,Y,C,4,2,0,57,23,3,15,34.400002,12,16,18.3,77,76.356,67.619,77.803,83.645,93.6,34.3,40.7,39.2,48.7,50,29,2024,667397,667,Gwinnett County,397,Magill Elementary School,64.5999984741211,825,1278
47,130255001901,1302550,GA-667-0282,667,0282,0.285040914572,0.00136775246962,-0.301814831927693,Gwinnett County,Annistown Elementary School,E,694,Y,D,4,4,0,60,26,5,5,34.700001,11,19,23.7,69.9,77.555,68.975,77.309,86.381,94.8,34.8,54.2,42.6,59,38.2,36.3,2024,667282,667,Gwinnett County,282,Annistown Elementary School,66.3000030517578,479,723
59,130255001902,1302550,GA-667-0382,667,0382,0.204037340252,0.00103265742222,0.260391028050756,Gwinnett County,Arcado Elementary School,E,981,Y,A,4,34,0,22,26,3,15,18.799999,11,43,14,91,81.471,76.044,83.694,84.674,95.3,63.4,66.2,58.8,66.2,60.8,64.2,2024,667382,667,Gwinnett County,382,Arcado Elementary School,53.7999992370606,500,929
141,130255001903,1302550,GA-667-0280,667,0280,0.21916615261,0.000970743585684,-2.12010035667089,Gwinnett County,Beaver Ridge Elementary School,E,1108,Y,B,5,11,0,25,59,2,3,33.700001,10,60,25,80.3,82.406,72.722,89.758,84.739,97.3,27.8,50.3,34.6,47.3,35.4,41.1,2024,667280,667,Gwinnett County,280,Beaver Ridge Elementary School,63.5999984741211,597,939
904,130255001909,1302550,GA-667-0180,667,0180,0.19157507822,0.00100124088509,0.784515537484488,Gwinnett County,Head Elementary School,E,607,N,B,3,16,0,23,14,9,39,10.9,11,15,10.2,88.6,81.608,73.183,85.668,85.974,89.5,60.6,76.8,64.7,69.4,71.3,59.1,2024,667180,667,Gwinnett County,180,Head Elementary School,38.5999984741211,281,728
155,130255001931,1302550,GA-667-0184,667,0184,0.252496435898,0.00152439317257,0.416100544912952,Gwinnett County,Berkeley Lake Elementary School,E,836,Y,B,5,16,0,17,40,5,22,20.299999,9,44,17.4,88.8,82.185,72.396,87.252,86.907,97,48.5,54.6,60.9,68.8,53.6,49.4,2024,667184,667,Gwinnett County,184,Berkeley Lake Elementary School,44.9000015258789,346,770
961,130255001938,1302550,GA-667-0285,667,0285,0.135772332536,0.000605370361465,-1.62568063617762,Gwinnett County,Hopkins Elementary School,E,1202,Y,C,4,5,0,14,75,2,3,31.9,9,69,19.1,75.2,77.938,72.166,79.903,81.746,95,29.4,43.9,36.3,41.2,35.1,37.4,2024,667285,667,Gwinnett County,285,Hopkins Elementary School,66.3000030517578,713,1076
240,130255001961,1302550,GA-667-0286,667,0286,0.195977713224,0.00159559721305,1.36034139271411,Gwinnett County,Brookwood Elementary School,E,1334,Y,A,5,17,0,29,11,8,35,10.9,10,15,8.3,95.5,87.699,79.54,93.226,90.331,100.7,72.6,81.8,68.6,82,76.3,77.5,2024,667286,667,Gwinnett County,286,Brookwood Elementary School,39.2999992370606,580,1475
1534,130255001981,1302550,GA-667-0287,667,0287,0.348362042702,0.00199753592217,-0.0901992889408036,Gwinnett County,Norton Elementary School,E,1076,Y,B,4,1,0,70,17,4,8,34.900002,12,18,25.8,80.2,77.303,69.031,79.782,83.094,95.1,49.1,53.4,44.9,55.1,43.7,43.2,2024,667287,667,Gwinnett County,287,Norton Elementary School,75.4000015258789,719,953
1376,130255002005,1302550,GA-667-0288,667,0288,0.138991153647,0.00069114353443,-0.96419735255975,Gwinnett County,Minor Elementary School,E,1005,Y,C,4,10,0,25,58,2,4,29.1,12,58,20.7,74.7,77.16,67.219,77.626,86.635,94,29,35.3,32,43.3,34.4,32.9,2024,667288,667,Gwinnett County,288,Minor Elementary School,64.3000030517578,552,858
1333,130255002040,1302550,GA-667-0289,667,0289,0.134946514397,0.00082002690015,0.0314805497427965,Gwinnett County,McKendree Elementary School,E,1070,Y,B,4,8,0,38,35,4,15,20.799999,13,30,16.7,88.7,80.677,70.839,84.948,86.243,96.2,34.7,51.3,42.7,47.4,51.3,57.1,2024,667289,667,Gwinnett County,289,McKendree Elementary School,57.5,546,949
326,130255002041,1302550,GA-667-0389,667,0389,0.161423606715,0.000867564411431,0.159410644135737,Gwinnett County,Cedar Hill Elementary School,E,993,Y,C,4,8,0,41,39,3,8,32.799999,15,36,22.5,72.5,77.098,67.978,78.172,85.145,94.9,41,45.1,39,44,41.5,35.2,2024,667389,667,Gwinnett County,389,Cedar Hill Elementary School,63.4000015258789,547,863
363,130255002082,1302550,GA-667-0190,667,0190,0.233478236208,0.00175084058231,0.540739146776002,Gwinnett County,Chattahoochee Elementary School,E,1391,N,B,4,16,0,34,22,6,23,14.2,14,22,19.4,85.3,81.248,72.034,90.515,81.195,92.2,57.8,62,57.7,72.2,56.3,51.9,2024,667190,667,Gwinnett County,190,Chattahoochee Elementary School,37.5999984741211,409,1089
507,130255002125,1302550,GA-667-0191,667,0191,0.32935543977,0.00342455232879,0.572128472084483,Gwinnett County,Dacula Elementary School,E,1114,Y,B,4,5,0,27,21,6,41,15.1,13,15,13,80.2,82.256,72.876,87.208,86.684,96.1,57.4,63.9,45.1,60.4,55.1,49.3,2024,667191,667,Gwinnett County,191,Dacula Elementary School,51.9000015258789,597,1151
1853,130255002126,1302550,GA-667-0291,667,0291,0.261182310118,0.00118036709688,0.0257646100758216,Gwinnett County,Shiloh Elementary School,E,719,N,C,3,6,1,64,18,4,8,36.599998,15,22,20,77.4,78.228,66.64,82.512,85.533,88.8,48.8,61.1,41.6,51.2,53.2,50.8,2024,667291,667,Gwinnett County,291,Shiloh Elementary School,70,488,697
1621,130255002176,1302550,GA-667-0391,667,0391,0.185803519194,0.00120803003868,0.701159806656043,Gwinnett County,Pharr Elementary School,E,673,Y,A,5,8,0,39,21,7,26,18.700001,14,22,16.2,91.4,82.643,71.034,89.671,87.225,98.3,60.1,69.1,67.2,68.8,70.9,74.2,2024,667391,667,Gwinnett County,391,Pharr Elementary School,51.7999992370606,391,755
1306,130255002197,1302550,GA-667-0298,667,0298,0.211476736112,0.00171113187826,0.613739038443777,Gwinnett County,Mason Elementary School,E,919,Y,A,5,43,1,24,14,6,13,12.4,11,28,17.5,91.7,82.502,72.076,86.802,88.627,97.8,62.1,71.3,61.9,72.5,63.5,63.5,2024,667298,667,Gwinnett County,298,Mason Elementary School,39.7999992370606,367,923
1587,130255002211,1302550,GA-667-0398,667,0398,0.190141288148,0.000909321882802,-0.168360762571266,Gwinnett County,Partee Elementary School,E,701,Y,A,4,5,0,72,14,4,5,27.799999,13,11,17,90.2,81.523,70.046,87.339,87.186,95.2,56.7,59.8,50,60.3,58.9,54.2,2024,667398,667,Gwinnett County,398,Partee Elementary School,62.4000015258789,472,757
2012,130255002214,1302550,GA-667-0498,667,0498,0.177352989555,0.00127903016813,0.548667342946976,Gwinnett County,Taylor Elementary School,E,846,N,B,4,12,0,27,27,7,27,16.299999,14,22,15.5,84.6,80.345,70.738,85.044,85.253,92.3,56.8,64.8,59,64.7,57.3,54.3,2024,667498,667,Gwinnett County,498,Taylor Elementary School,51.2999992370606,441,860
1339,130255002267,1302550,GA-667-0199,667,0199,0.130021481821,0.000640480400099,-1.45699617794418,Gwinnett County,Meadowcreek Elementary School,E,878,Y,D,4,4,0,18,74,2,3,37,11,66,27.4,68.5,76.169,72.459,75.009,81.039,94.7,35.2,44.3,25,42.2,23.4,23.3,2024,667199,667,Gwinnett County,199,Meadowcreek Elementary School,70.9000015258789,584,824
1759,130255002322,1302550,GA-667-0100,667,0100,0.172337477988,0.00102079088286,0.489112708819271,Gwinnett County,Rock Springs Elementary School,E,819,N,B,3,12,0,30,29,7,22,17.1,12,27,19.2,85.2,77.108,69.722,84.608,76.995,90.4,49.7,50.4,51.8,59.8,52.7,48,2024,667100,667,Gwinnett County,100,Rock Springs Elementary School,48.9000015258789,365,747
751,130255002323,1302550,GA-667-0200,667,0200,0.235116060888,0.00149211521054,0.463225830280462,Gwinnett County,Freeman's Mill Elementary School,E,848,Y,B,5,10,0,23,21,5,40,10.1,15,19,12.5,87.5,82.407,70.327,89.591,87.302,97.5,72.1,82.7,72.1,76.3,63.7,61.6,2024,667200,667,Gwinnett County,200,Freeman's Mill Elementary School,43.2999992370605,440,1015
1741,130255002325,1302550,GA-667-0400,667,0400,0.205481350436,0.00130848522762,1.1115016865165,Gwinnett County,Riverside Elementary School,E,983,N,A,4,29,0,10,6,4,51,2.5,10,19,7.4,97.4,84.458,75.286,91.415,86.674,95,78.2,87.9,81,90,85.2,87.3,2024,667400,667,Gwinnett County,400,Riverside Elementary School,19,182,956
